"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SWE","GDP","TOT","USD_CAP","A","2008",41904.298073,
"SWE","GDP","TOT","USD_CAP","A","2009",39687.916313,
"SWE","GDP","TOT","USD_CAP","A","2010",41673.382525,
"SWE","GDP","TOT","USD_CAP","A","2011",43808.563652,
"SWE","GDP","TOT","USD_CAP","A","2012",44774.263664,
"SWE","GDP","TOT","USD_CAP","A","2013",45721.897416,
"SWE","GDP","TOT","USD_CAP","A","2014",46572.505607,
"SWE","GDP","TOT","USD_CAP","A","2015",47910.400712,
"SWE","GDP","TOT","USD_CAP","A","2016",48639.169689,
"CHE","GDP","TOT","USD_CAP","A","2000",35428.549425,
"CHE","GDP","TOT","USD_CAP","A","2001",36552.821985,
"CHE","GDP","TOT","USD_CAP","A","2002",37466.381843,
"CHE","GDP","TOT","USD_CAP","A","2003",37460.724379,
"CHE","GDP","TOT","USD_CAP","A","2004",38927.089665,
"CHE","GDP","TOT","USD_CAP","A","2005",40326.87635,
"CHE","GDP","TOT","USD_CAP","A","2006",44865.23766,
"CHE","GDP","TOT","USD_CAP","A","2007",49491.674702,
"CHE","GDP","TOT","USD_CAP","A","2008",52362.64918,
"CHE","GDP","TOT","USD_CAP","A","2009",51555.312676,
"CHE","GDP","TOT","USD_CAP","A","2010",52911.374735,
"CHE","GDP","TOT","USD_CAP","A","2011",56183.817871,
"CHE","GDP","TOT","USD_CAP","A","2012",57849.601723,
"CHE","GDP","TOT","USD_CAP","A","2013",60108.540531,
"CHE","GDP","TOT","USD_CAP","A","2014",61902.16174,
"CHE","GDP","TOT","USD_CAP","A","2015",63648.30306,
"CHE","GDP","TOT","USD_CAP","A","2016",63888.708682,"P"
"TUR","GDP","TOT","USD_CAP","A","2000",9431.352032,
"TUR","GDP","TOT","USD_CAP","A","2001",9089.597607,
"TUR","GDP","TOT","USD_CAP","A","2002",9207.886408,
"TUR","GDP","TOT","USD_CAP","A","2003",9490.692786,
"TUR","GDP","TOT","USD_CAP","A","2004",10749.720932,
"TUR","GDP","TOT","USD_CAP","A","2005",11772.988911,
"TUR","GDP","TOT","USD_CAP","A","2006",13497.951415,
"TUR","GDP","TOT","USD_CAP","A","2007",14712.884678,
"TUR","GDP","TOT","USD_CAP","A","2008",15901.07695,
"TUR","GDP","TOT","USD_CAP","A","2009",15330.480807,
"TUR","GDP","TOT","USD_CAP","A","2010",17281.327027,
"TUR","GDP","TOT","USD_CAP","A","2011",19517.181462,
"TUR","GDP","TOT","USD_CAP","A","2012",20549.293077,"E"
"TUR","GDP","TOT","USD_CAP","A","2013",22314.403668,"E"
"TUR","GDP","TOT","USD_CAP","A","2014",24158.80637,"E"
"TUR","GDP","TOT","USD_CAP","A","2015",25111.776455,"E"
"TUR","GDP","TOT","USD_CAP","A","2016",25655.471775,"E"
"GBR","GDP","TOT","USD_CAP","A","2000",26253.837406,
"GBR","GDP","TOT","USD_CAP","A","2001",27538.360542,
"GBR","GDP","TOT","USD_CAP","A","2002",28884.137838,
"GBR","GDP","TOT","USD_CAP","A","2003",30129.454694,
"GBR","GDP","TOT","USD_CAP","A","2004",31819.984182,
"GBR","GDP","TOT","USD_CAP","A","2005",32485.915648,
"GBR","GDP","TOT","USD_CAP","A","2006",34570.122971,
"GBR","GDP","TOT","USD_CAP","A","2007",35403.393469,
"GBR","GDP","TOT","USD_CAP","A","2008",36416.475543,
"GBR","GDP","TOT","USD_CAP","A","2009",34771.681491,
"GBR","GDP","TOT","USD_CAP","A","2010",36051.430571,
"GBR","GDP","TOT","USD_CAP","A","2011",36805.144929,
"GBR","GDP","TOT","USD_CAP","A","2012",37908.469748,
"GBR","GDP","TOT","USD_CAP","A","2013",39519.051474,
"GBR","GDP","TOT","USD_CAP","A","2014",40877.728499,
"GBR","GDP","TOT","USD_CAP","A","2015",41748.280053,
"GBR","GDP","TOT","USD_CAP","A","2016",42757.048917,
"USA","GDP","TOT","USD_CAP","A","2000",36304.602016,
"USA","GDP","TOT","USD_CAP","A","2001",37099.910597,
"USA","GDP","TOT","USD_CAP","A","2002",37979.607925,
"USA","GDP","TOT","USD_CAP","A","2003",39426.087136,
"USA","GDP","TOT","USD_CAP","A","2004",41647.843907,
"USA","GDP","TOT","USD_CAP","A","2005",44043.734142,
"USA","GDP","TOT","USD_CAP","A","2006",46230.846201,
"USA","GDP","TOT","USD_CAP","A","2007",47902.060352,
"USA","GDP","TOT","USD_CAP","A","2008",48311.223702,
"USA","GDP","TOT","USD_CAP","A","2009",47028.160396,
"USA","GDP","TOT","USD_CAP","A","2010",48393.616403,
"USA","GDP","TOT","USD_CAP","A","2011",49800.325539,
"USA","GDP","TOT","USD_CAP","A","2012",51521.458518,
"USA","GDP","TOT","USD_CAP","A","2013",53016.288795,
"USA","GDP","TOT","USD_CAP","A","2014",54935.200484,
"USA","GDP","TOT","USD_CAP","A","2015",56700.880423,
"USA","GDP","TOT","USD_CAP","A","2016",57797.462214,
"CHL","GDP","TOT","USD_CAP","A","2000",9488.037995,
"CHL","GDP","TOT","USD_CAP","A","2001",9912.846258,
"CHL","GDP","TOT","USD_CAP","A","2002",10263.120089,
"CHL","GDP","TOT","USD_CAP","A","2003",10776.991479,
"CHL","GDP","TOT","USD_CAP","A","2004",11745.809843,
"CHL","GDP","TOT","USD_CAP","A","2005",12667.853587,
"CHL","GDP","TOT","USD_CAP","A","2006",15671.658901,
"CHL","GDP","TOT","USD_CAP","A","2007",16862.702336,
"CHL","GDP","TOT","USD_CAP","A","2008",16450.941221,
"CHL","GDP","TOT","USD_CAP","A","2009",16131.939807,
"CHL","GDP","TOT","USD_CAP","A","2010",18158.514528,
"CHL","GDP","TOT","USD_CAP","A","2011",20302.788718,
"CHL","GDP","TOT","USD_CAP","A","2012",21446.537619,
"CHL","GDP","TOT","USD_CAP","A","2013",22352.530732,
"CHL","GDP","TOT","USD_CAP","A","2014",22691.629839,
"CHL","GDP","TOT","USD_CAP","A","2015",22429.698977,
"CHL","GDP","TOT","USD_CAP","A","2016",23003.91117,
"CHN","GDP","TOT","USD_CAP","A","2000",2922.24071,
"CHN","GDP","TOT","USD_CAP","A","2001",3215.673402,
"CHN","GDP","TOT","USD_CAP","A","2002",3540.244645,
"CHN","GDP","TOT","USD_CAP","A","2003",3949.41122,
"CHN","GDP","TOT","USD_CAP","A","2004",4442.164082,
"CHN","GDP","TOT","USD_CAP","A","2005",5077.604522,
"CHN","GDP","TOT","USD_CAP","A","2006",5868.232542,
"CHN","GDP","TOT","USD_CAP","A","2007",6846.293562,
"CHN","GDP","TOT","USD_CAP","A","2008",7615.727028,
"CHN","GDP","TOT","USD_CAP","A","2009",8354.100768,
"CHN","GDP","TOT","USD_CAP","A","2010",9310.817148,
"CHN","GDP","TOT","USD_CAP","A","2011",10359.549963,
"CHN","GDP","TOT","USD_CAP","A","2012",11323.021348,
"CHN","GDP","TOT","USD_CAP","A","2013",12337.607668,
"CHN","GDP","TOT","USD_CAP","A","2014",13405.026099,
"CHN","GDP","TOT","USD_CAP","A","2015",14412.531214,
"CHN","GDP","TOT","USD_CAP","A","2016",15477.980833,
"COL","GDP","TOT","USD_CAP","A","2000",6603.048676,
"COL","GDP","TOT","USD_CAP","A","2001",6779.693554,
"COL","GDP","TOT","USD_CAP","A","2002",6968.16344,
"COL","GDP","TOT","USD_CAP","A","2003",7293.794062,
"COL","GDP","TOT","USD_CAP","A","2004",7797.230571,
"COL","GDP","TOT","USD_CAP","A","2005",8324.714657,
"COL","GDP","TOT","USD_CAP","A","2006",9046.028501,
"COL","GDP","TOT","USD_CAP","A","2007",9809.877945,
"COL","GDP","TOT","USD_CAP","A","2008",10234.929874,
"COL","GDP","TOT","USD_CAP","A","2009",10359.991385,
"COL","GDP","TOT","USD_CAP","A","2010",10775.871163,
"COL","GDP","TOT","USD_CAP","A","2011",11586.873582,
"COL","GDP","TOT","USD_CAP","A","2012",12135.912787,
"COL","GDP","TOT","USD_CAP","A","2013",12784.965641,"E"
"COL","GDP","TOT","USD_CAP","A","2014",13431.517617,
"COL","GDP","TOT","USD_CAP","A","2015",13833.175621,
"COL","GDP","TOT","USD_CAP","A","2016",14011.612739,
"EST","GDP","TOT","USD_CAP","A","2000",9390.760261,
"EST","GDP","TOT","USD_CAP","A","2001",10277.404527,
"EST","GDP","TOT","USD_CAP","A","2002",11555.845531,
"EST","GDP","TOT","USD_CAP","A","2003",13021.236897,
"EST","GDP","TOT","USD_CAP","A","2004",14384.99362,
"EST","GDP","TOT","USD_CAP","A","2005",16466.022729,
"EST","GDP","TOT","USD_CAP","A","2006",19205.014189,
"EST","GDP","TOT","USD_CAP","A","2007",21924.195032,
"EST","GDP","TOT","USD_CAP","A","2008",22641.840129,
"EST","GDP","TOT","USD_CAP","A","2009",20480.507046,
"EST","GDP","TOT","USD_CAP","A","2010",21573.177747,
"EST","GDP","TOT","USD_CAP","A","2011",24501.344422,
"EST","GDP","TOT","USD_CAP","A","2012",25973.316907,
"EST","GDP","TOT","USD_CAP","A","2013",27449.852709,
"EST","GDP","TOT","USD_CAP","A","2014",28936.529789,
"EST","GDP","TOT","USD_CAP","A","2015",29164.735845,
"EST","GDP","TOT","USD_CAP","A","2016",30564.570312,
"IND","GDP","TOT","USD_CAP","A","2004",2616.706221,"E"
"IND","GDP","TOT","USD_CAP","A","2005",2906.308327,"E"
"IND","GDP","TOT","USD_CAP","A","2006",3226.43365,"E"
"IND","GDP","TOT","USD_CAP","A","2007",3585.815724,"E"
"IND","GDP","TOT","USD_CAP","A","2008",3745.750638,"E"
"IND","GDP","TOT","USD_CAP","A","2009",4038.251028,"E"
"IND","GDP","TOT","USD_CAP","A","2010",4414.060389,"E"
"IND","GDP","TOT","USD_CAP","A","2011",4739.373347,
"IND","GDP","TOT","USD_CAP","A","2012",5028.214828,
"IND","GDP","TOT","USD_CAP","A","2013",5366.192385,
"IND","GDP","TOT","USD_CAP","A","2014",5808.702002,
"IND","GDP","TOT","USD_CAP","A","2015",6288.398775,
"IND","GDP","TOT","USD_CAP","A","2016",6730.580999,
"IDN","GDP","TOT","USD_CAP","A","2000",5192.625618,"E"
"IDN","GDP","TOT","USD_CAP","A","2001",5422.04846,"E"
"IDN","GDP","TOT","USD_CAP","A","2002",5666.85626,"E"
"IDN","GDP","TOT","USD_CAP","A","2003",5965.481353,"E"
"IDN","GDP","TOT","USD_CAP","A","2004",6341.490873,"E"
"IDN","GDP","TOT","USD_CAP","A","2005",6814.566794,"E"
"IDN","GDP","TOT","USD_CAP","A","2006",7299.36015,"E"
"IDN","GDP","TOT","USD_CAP","A","2007",7849.776281,"E"
"IDN","GDP","TOT","USD_CAP","A","2008",8358.038019,
"IDN","GDP","TOT","USD_CAP","A","2009",8505.488076,
"IDN","GDP","TOT","USD_CAP","A","2010",8401.653869,
"IDN","GDP","TOT","USD_CAP","A","2011",8973.562971,
"IDN","GDP","TOT","USD_CAP","A","2012",9554.336766,
"IDN","GDP","TOT","USD_CAP","A","2013",10108.429919,
"IDN","GDP","TOT","USD_CAP","A","2014",10661.166003,
"IDN","GDP","TOT","USD_CAP","A","2015",11150.271131,
"IDN","GDP","TOT","USD_CAP","A","2016",11720.226825,
"ISR","GDP","TOT","USD_CAP","A","2000",24858.840229,
"ISR","GDP","TOT","USD_CAP","A","2001",24857.532455,
"ISR","GDP","TOT","USD_CAP","A","2002",25128.079432,
"ISR","GDP","TOT","USD_CAP","A","2003",23702.816487,
"ISR","GDP","TOT","USD_CAP","A","2004",25107.200405,
"ISR","GDP","TOT","USD_CAP","A","2005",24700.19575,
"ISR","GDP","TOT","USD_CAP","A","2006",25553.067077,
"ISR","GDP","TOT","USD_CAP","A","2007",27355.482515,
"ISR","GDP","TOT","USD_CAP","A","2008",27257.092509,
"ISR","GDP","TOT","USD_CAP","A","2009",27515.908262,
"ISR","GDP","TOT","USD_CAP","A","2010",28853.859553,
"ISR","GDP","TOT","USD_CAP","A","2011",30579.687064,
"ISR","GDP","TOT","USD_CAP","A","2012",31738.461796,
"ISR","GDP","TOT","USD_CAP","A","2013",34193.226108,
"ISR","GDP","TOT","USD_CAP","A","2014",34277.842161,
"ISR","GDP","TOT","USD_CAP","A","2015",36067.006416,
"ISR","GDP","TOT","USD_CAP","A","2016",37460.903522,
"RUS","GDP","TOT","USD_CAP","A","2000",7344.025113,"E"
"RUS","GDP","TOT","USD_CAP","A","2001",7927.350331,"E"
"RUS","GDP","TOT","USD_CAP","A","2002",8648.175878,"E"
"RUS","GDP","TOT","USD_CAP","A","2003",9967.043108,"E"
"RUS","GDP","TOT","USD_CAP","A","2004",11020.293258,"E"
"RUS","GDP","TOT","USD_CAP","A","2005",12733.900723,"E"
"RUS","GDP","TOT","USD_CAP","A","2006",16066.274976,"E"
"RUS","GDP","TOT","USD_CAP","A","2007",17932.269079,"E"
"RUS","GDP","TOT","USD_CAP","A","2008",21718.309609,"E"
"RUS","GDP","TOT","USD_CAP","A","2009",20881.382438,"E"
"RUS","GDP","TOT","USD_CAP","A","2010",22078.429423,"E"
"RUS","GDP","TOT","USD_CAP","A","2011",24310.03713,
"RUS","GDP","TOT","USD_CAP","A","2012",25784.559677,
"RUS","GDP","TOT","USD_CAP","A","2013",26240.258801,
"RUS","GDP","TOT","USD_CAP","A","2014",25797.499095,
"RUS","GDP","TOT","USD_CAP","A","2015",24691.833909,
"RUS","GDP","TOT","USD_CAP","A","2016",24788.679645,
"SVN","GDP","TOT","USD_CAP","A","2000",18043.181273,
"SVN","GDP","TOT","USD_CAP","A","2001",18972.107641,
"SVN","GDP","TOT","USD_CAP","A","2002",20299.933243,
"SVN","GDP","TOT","USD_CAP","A","2003",21126.39378,
"SVN","GDP","TOT","USD_CAP","A","2004",22782.05911,
"SVN","GDP","TOT","USD_CAP","A","2005",23941.234638,
"SVN","GDP","TOT","USD_CAP","A","2006",25753.918172,
"SVN","GDP","TOT","USD_CAP","A","2007",27590.779166,
"SVN","GDP","TOT","USD_CAP","A","2008",29614.587595,"B"
"SVN","GDP","TOT","USD_CAP","A","2009",27444.2593,
"SVN","GDP","TOT","USD_CAP","A","2010",27763.191988,
"SVN","GDP","TOT","USD_CAP","A","2011",28804.727303,
"SVN","GDP","TOT","USD_CAP","A","2012",28906.328743,
"SVN","GDP","TOT","USD_CAP","A","2013",29802.653408,
"SVN","GDP","TOT","USD_CAP","A","2014",30856.80321,
"SVN","GDP","TOT","USD_CAP","A","2015",31471.878591,
"SVN","GDP","TOT","USD_CAP","A","2016",32729.606427,
"ZAF","GDP","TOT","USD_CAP","A","2000",7838.630241,
"ZAF","GDP","TOT","USD_CAP","A","2001",8105.746776,
"ZAF","GDP","TOT","USD_CAP","A","2002",8327.47167,
"ZAF","GDP","TOT","USD_CAP","A","2003",8642.424295,
"ZAF","GDP","TOT","USD_CAP","A","2004",9173.914515,
"ZAF","GDP","TOT","USD_CAP","A","2005",9847.078688,
"ZAF","GDP","TOT","USD_CAP","A","2006",10584.284429,
"ZAF","GDP","TOT","USD_CAP","A","2007",11301.778795,
"ZAF","GDP","TOT","USD_CAP","A","2008",11735.257807,
"ZAF","GDP","TOT","USD_CAP","A","2009",11486.269031,
"ZAF","GDP","TOT","USD_CAP","A","2010",11815.51643,
"ZAF","GDP","TOT","USD_CAP","A","2011",12234.129622,
"ZAF","GDP","TOT","USD_CAP","A","2012",12600.204551,
"ZAF","GDP","TOT","USD_CAP","A","2013",12930.620461,
"ZAF","GDP","TOT","USD_CAP","A","2014",13176.459447,
"ZAF","GDP","TOT","USD_CAP","A","2015",13298.262768,
"ZAF","GDP","TOT","USD_CAP","A","2016",13334.987018,
"EU28","GDP","TOT","USD_CAP","A","2000",22627.26812,
"EU28","GDP","TOT","USD_CAP","A","2001",23766.114885,
"EU28","GDP","TOT","USD_CAP","A","2002",24824.509703,
"EU28","GDP","TOT","USD_CAP","A","2003",25414.049751,
"EU28","GDP","TOT","USD_CAP","A","2004",26652.437193,
"EU28","GDP","TOT","USD_CAP","A","2005",27591.513101,
"EU28","GDP","TOT","USD_CAP","A","2006",29853.997144,
"EU28","GDP","TOT","USD_CAP","A","2007",31630.370662,
"EU28","GDP","TOT","USD_CAP","A","2008",33065.913642,
"EU28","GDP","TOT","USD_CAP","A","2009",32244.825652,
"EU28","GDP","TOT","USD_CAP","A","2010",33350.903536,
"EU28","GDP","TOT","USD_CAP","A","2011",34711.422767,
"EU28","GDP","TOT","USD_CAP","A","2012",35265.054799,
"EU28","GDP","TOT","USD_CAP","A","2013",36505.376048,
"EU28","GDP","TOT","USD_CAP","A","2014",37562.087549,
"EU28","GDP","TOT","USD_CAP","A","2015",38513.551368,
"EU28","GDP","TOT","USD_CAP","A","2016",39690.959749,
"OECD","GDP","TOT","USD_CAP","A","2000",25207.392315,
"OECD","GDP","TOT","USD_CAP","A","2001",26014.139941,
"OECD","GDP","TOT","USD_CAP","A","2002",26829.006737,
"OECD","GDP","TOT","USD_CAP","A","2003",27589.161704,
"OECD","GDP","TOT","USD_CAP","A","2004",29063.189113,
"OECD","GDP","TOT","USD_CAP","A","2005",30471.898126,
"OECD","GDP","TOT","USD_CAP","A","2006",32494.858958,
"OECD","GDP","TOT","USD_CAP","A","2007",34062.867054,
"OECD","GDP","TOT","USD_CAP","A","2008",34925.088535,"B"
"OECD","GDP","TOT","USD_CAP","A","2009",33976.613995,
"OECD","GDP","TOT","USD_CAP","A","2010",35297.870734,
"OECD","GDP","TOT","USD_CAP","A","2011",36670.148097,"P"
"OECD","GDP","TOT","USD_CAP","A","2012",37649.707115,"E"
"OECD","GDP","TOT","USD_CAP","A","2013",39008.858195,"E"
"OECD","GDP","TOT","USD_CAP","A","2014",40170.198013,"E"
"OECD","GDP","TOT","USD_CAP","A","2015",41193.747024,"E"
"OECD","GDP","TOT","USD_CAP","A","2016",42250.340181,"E"
"OECDE","GDP","TOT","USD_CAP","A","2000",22391.223188,
"OECDE","GDP","TOT","USD_CAP","A","2001",23343.910418,
"OECDE","GDP","TOT","USD_CAP","A","2002",24251.508543,
"OECDE","GDP","TOT","USD_CAP","A","2003",24765.655381,
"OECDE","GDP","TOT","USD_CAP","A","2004",26015.503741,
"OECDE","GDP","TOT","USD_CAP","A","2005",26996.626724,
"OECDE","GDP","TOT","USD_CAP","A","2006",29262.975252,
"OECDE","GDP","TOT","USD_CAP","A","2007",30972.902525,
"OECDE","GDP","TOT","USD_CAP","A","2008",32349.460342,"B"
"OECDE","GDP","TOT","USD_CAP","A","2009",31459.147189,
"OECDE","GDP","TOT","USD_CAP","A","2010",32689.926755,
"OECDE","GDP","TOT","USD_CAP","A","2011",34213.746085,"P"
"OECDE","GDP","TOT","USD_CAP","A","2012",34838.398477,"E"
"OECDE","GDP","TOT","USD_CAP","A","2013",36183.712312,"E"
"OECDE","GDP","TOT","USD_CAP","A","2014",37339.862369,"E"
"OECDE","GDP","TOT","USD_CAP","A","2015",38244.540297,"E"
"OECDE","GDP","TOT","USD_CAP","A","2016",39282.79716,"E"
"LVA","GDP","TOT","USD_CAP","A","2000",8017.80095,
"LVA","GDP","TOT","USD_CAP","A","2001",9040.596111,
"LVA","GDP","TOT","USD_CAP","A","2002",10069.143357,
"LVA","GDP","TOT","USD_CAP","A","2003",11025.227096,
"LVA","GDP","TOT","USD_CAP","A","2004",12219.468241,
"LVA","GDP","TOT","USD_CAP","A","2005",13847.870041,
"LVA","GDP","TOT","USD_CAP","A","2006",15752.362955,
"LVA","GDP","TOT","USD_CAP","A","2007",18120.399861,
"LVA","GDP","TOT","USD_CAP","A","2008",19428.571875,
"LVA","GDP","TOT","USD_CAP","A","2009",16866.295093,
"LVA","GDP","TOT","USD_CAP","A","2010",17578.061982,
"LVA","GDP","TOT","USD_CAP","A","2011",19781.826568,
"LVA","GDP","TOT","USD_CAP","A","2012",21259.866516,
"LVA","GDP","TOT","USD_CAP","A","2013",22674.541792,
"LVA","GDP","TOT","USD_CAP","A","2014",23802.33547,
"LVA","GDP","TOT","USD_CAP","A","2015",24512.716025,
"LVA","GDP","TOT","USD_CAP","A","2016",25588.909354,
"BRA","GDP","TOT","USD_CAP","A","2000",9108.378696,
"BRA","GDP","TOT","USD_CAP","A","2001",9314.017046,
"BRA","GDP","TOT","USD_CAP","A","2002",9614.919111,
"BRA","GDP","TOT","USD_CAP","A","2003",9790.077679,
"BRA","GDP","TOT","USD_CAP","A","2004",10505.760116,
"BRA","GDP","TOT","USD_CAP","A","2005",11056.148305,
"BRA","GDP","TOT","USD_CAP","A","2006",11709.606159,
"BRA","GDP","TOT","USD_CAP","A","2007",12608.014335,
"BRA","GDP","TOT","USD_CAP","A","2008",13364.28595,
"BRA","GDP","TOT","USD_CAP","A","2009",13308.838372,
"BRA","GDP","TOT","USD_CAP","A","2010",14340.300602,
"BRA","GDP","TOT","USD_CAP","A","2011",15071.175162,
"BRA","GDP","TOT","USD_CAP","A","2012",15498.333836,
"BRA","GDP","TOT","USD_CAP","A","2013",16076.907769,
"BRA","GDP","TOT","USD_CAP","A","2014",16305.949665,
"BRA","GDP","TOT","USD_CAP","A","2015",15716.765956,
"BRA","GDP","TOT","USD_CAP","A","2016",15224.54744,"E"
"LTU","GDP","TOT","USD_CAP","A","2000",8456.370584,
"LTU","GDP","TOT","USD_CAP","A","2001",9459.469682,
"LTU","GDP","TOT","USD_CAP","A","2002",10494.370764,
"LTU","GDP","TOT","USD_CAP","A","2003",12066.861143,
"LTU","GDP","TOT","USD_CAP","A","2004",13036.172674,
"LTU","GDP","TOT","USD_CAP","A","2005",14526.185964,
"LTU","GDP","TOT","USD_CAP","A","2006",16486.615721,
"LTU","GDP","TOT","USD_CAP","A","2007",19092.263104,
"LTU","GDP","TOT","USD_CAP","A","2008",20744.007499,
"LTU","GDP","TOT","USD_CAP","A","2009",18142.642842,
"LTU","GDP","TOT","USD_CAP","A","2010",20110.447345,
"LTU","GDP","TOT","USD_CAP","A","2011",22854.277556,
"LTU","GDP","TOT","USD_CAP","A","2012",24658.189179,
"LTU","GDP","TOT","USD_CAP","A","2013",26660.597222,
"LTU","GDP","TOT","USD_CAP","A","2014",28174.254329,
"LTU","GDP","TOT","USD_CAP","A","2015",28783.5364,
"LTU","GDP","TOT","USD_CAP","A","2016",29862.344559,
"SAU","GDP","TOT","USD_CAP","A","2000",34139.65495,
"SAU","GDP","TOT","USD_CAP","A","2001",33621.706731,
"SAU","GDP","TOT","USD_CAP","A","2002",32262.660426,
"SAU","GDP","TOT","USD_CAP","A","2003",35550.277048,
"SAU","GDP","TOT","USD_CAP","A","2004",38293.254502,
"SAU","GDP","TOT","USD_CAP","A","2005",40547.14566,
"SAU","GDP","TOT","USD_CAP","A","2006",41782.544457,
"SAU","GDP","TOT","USD_CAP","A","2007",42520.362509,
"SAU","GDP","TOT","USD_CAP","A","2008",44841.923938,
"SAU","GDP","TOT","USD_CAP","A","2009",43055.814046,
"SAU","GDP","TOT","USD_CAP","A","2010",44502.423852,
"SAU","GDP","TOT","USD_CAP","A","2011",48524.632468,
"SAU","GDP","TOT","USD_CAP","A","2012",50573.390666,
"SAU","GDP","TOT","USD_CAP","A","2013",51264.866146,
"SAU","GDP","TOT","USD_CAP","A","2014",52626.017176,
"SAU","GDP","TOT","USD_CAP","A","2015",54007.036198,
"SAU","GDP","TOT","USD_CAP","A","2016",54304.320339,
"EA19","GDP","TOT","USD_CAP","A","2000",25407.48517,
"EA19","GDP","TOT","USD_CAP","A","2001",26626.199615,
"EA19","GDP","TOT","USD_CAP","A","2002",27657.862486,
"EA19","GDP","TOT","USD_CAP","A","2003",28074.147242,
"EA19","GDP","TOT","USD_CAP","A","2004",29200.107334,
"EA19","GDP","TOT","USD_CAP","A","2005",30231.751177,
"EA19","GDP","TOT","USD_CAP","A","2006",32661.977817,
"EA19","GDP","TOT","USD_CAP","A","2007",34556.161567,
"EA19","GDP","TOT","USD_CAP","A","2008",35902.358694,
"EA19","GDP","TOT","USD_CAP","A","2009",34996.704231,
"EA19","GDP","TOT","USD_CAP","A","2010",36001.616908,
"EA19","GDP","TOT","USD_CAP","A","2011",37422.560965,
"EA19","GDP","TOT","USD_CAP","A","2012",37789.582064,
"EA19","GDP","TOT","USD_CAP","A","2013",39017.7783,
"EA19","GDP","TOT","USD_CAP","A","2014",40027.030587,
"EA19","GDP","TOT","USD_CAP","A","2015",40964.309886,
"EA19","GDP","TOT","USD_CAP","A","2016",42206.56072,
"ARG","GDP","TOT","USD_CAP","A","2004",12589.993044,
"ARG","GDP","TOT","USD_CAP","A","2005",14015.590496,
"ARG","GDP","TOT","USD_CAP","A","2006",15457.224395,
"ARG","GDP","TOT","USD_CAP","A","2007",17128.763128,
"ARG","GDP","TOT","USD_CAP","A","2008",17995.026725,
"ARG","GDP","TOT","USD_CAP","A","2009",16893.643204,
"ARG","GDP","TOT","USD_CAP","A","2010",18529.262941,
"ARG","GDP","TOT","USD_CAP","A","2011",19817.45048,
"ARG","GDP","TOT","USD_CAP","A","2012",19749.526124,
"ARG","GDP","TOT","USD_CAP","A","2013",20322.486178,
"ARG","GDP","TOT","USD_CAP","A","2014",19946.053166,
"ARG","GDP","TOT","USD_CAP","A","2015",20823.9298,
"ARG","GDP","TOT","USD_CAP","A","2016",20382.379902,
"CRI","GDP","TOT","USD_CAP","A","2000",7942.33039,
"CRI","GDP","TOT","USD_CAP","A","2001",8229.90926,
"CRI","GDP","TOT","USD_CAP","A","2002",8480.331804,
"CRI","GDP","TOT","USD_CAP","A","2003",8888.359539,
"CRI","GDP","TOT","USD_CAP","A","2004",9377.668722,
"CRI","GDP","TOT","USD_CAP","A","2005",9895.269471,
"CRI","GDP","TOT","USD_CAP","A","2006",10767.001358,
"CRI","GDP","TOT","USD_CAP","A","2007",11792.032661,
"CRI","GDP","TOT","USD_CAP","A","2008",12404.795604,
"CRI","GDP","TOT","USD_CAP","A","2009",12191.183058,
"CRI","GDP","TOT","USD_CAP","A","2010",12733.115037,"B"
"CRI","GDP","TOT","USD_CAP","A","2011",13428.858079,
"CRI","GDP","TOT","USD_CAP","A","2012",14144.644368,
"CRI","GDP","TOT","USD_CAP","A","2013",14512.482176,
"CRI","GDP","TOT","USD_CAP","A","2014",15095.591955,
"CRI","GDP","TOT","USD_CAP","A","2015",15789.427154,
"CRI","GDP","TOT","USD_CAP","A","2016",16381.3827,
"BGR","GDP","TOT","USD_CAP","A","2000",6376.836763,
"BGR","GDP","TOT","USD_CAP","A","2001",6998.412871,
"BGR","GDP","TOT","USD_CAP","A","2002",7695.258209,
"BGR","GDP","TOT","USD_CAP","A","2003",8291.153533,
"BGR","GDP","TOT","USD_CAP","A","2004",9050.712467,
"BGR","GDP","TOT","USD_CAP","A","2005",10104.501711,
"BGR","GDP","TOT","USD_CAP","A","2006",11170.928413,
"BGR","GDP","TOT","USD_CAP","A","2007",12607.504888,
"BGR","GDP","TOT","USD_CAP","A","2008",14082.967691,
"BGR","GDP","TOT","USD_CAP","A","2009",13881.26749,
"BGR","GDP","TOT","USD_CAP","A","2010",14673.497382,
"BGR","GDP","TOT","USD_CAP","A","2011",15676.106677,
"BGR","GDP","TOT","USD_CAP","A","2012",16208.334647,
"BGR","GDP","TOT","USD_CAP","A","2013",16631.682027,
"BGR","GDP","TOT","USD_CAP","A","2014",17508.82264,
"BGR","GDP","TOT","USD_CAP","A","2015",18115.152992,
"BGR","GDP","TOT","USD_CAP","A","2016",19242.642129,
"HRV","GDP","TOT","USD_CAP","A","2000",10754.019962,"P"
"HRV","GDP","TOT","USD_CAP","A","2001",11677.485802,"P"
"HRV","GDP","TOT","USD_CAP","A","2002",12664.556781,"P"
"HRV","GDP","TOT","USD_CAP","A","2003",13536.717179,"P"
"HRV","GDP","TOT","USD_CAP","A","2004",14501.120675,"P"
