"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","UNEMP","MEN","PC_LF","Q","2003-Q4",4.527612,
"AUT","UNEMP","MEN","PC_LF","Q","2004-Q1",4.935072,
"AUT","UNEMP","MEN","PC_LF","Q","2004-Q2",5.206253,
"AUT","UNEMP","MEN","PC_LF","Q","2004-Q3",5.222628,
"AUT","UNEMP","MEN","PC_LF","Q","2004-Q4",5.195567,
"AUT","UNEMP","MEN","PC_LF","Q","2005-Q1",4.964706,
"AUT","UNEMP","MEN","PC_LF","Q","2005-Q2",5.558612,
"AUT","UNEMP","MEN","PC_LF","Q","2005-Q3",5.568453,
"AUT","UNEMP","MEN","PC_LF","Q","2005-Q4",5.641,
"AUT","UNEMP","MEN","PC_LF","Q","2006-Q1",5.435024,
"AUT","UNEMP","MEN","PC_LF","Q","2006-Q2",5.031601,
"AUT","UNEMP","MEN","PC_LF","Q","2006-Q3",4.750559,
"AUT","UNEMP","MEN","PC_LF","Q","2006-Q4",4.550944,
"AUT","UNEMP","MEN","PC_LF","Q","2007-Q1",4.474448,
"AUT","UNEMP","MEN","PC_LF","Q","2007-Q2",4.655362,
"AUT","UNEMP","MEN","PC_LF","Q","2007-Q3",4.579829,
"AUT","UNEMP","MEN","PC_LF","Q","2007-Q4",4.236242,
"AUT","UNEMP","MEN","PC_LF","Q","2008-Q1",4.052285,
"AUT","UNEMP","MEN","PC_LF","Q","2008-Q2",3.540564,
"AUT","UNEMP","MEN","PC_LF","Q","2008-Q3",3.825322,
"AUT","UNEMP","MEN","PC_LF","Q","2008-Q4",4.130195,
"AUT","UNEMP","MEN","PC_LF","Q","2009-Q1",4.668551,
"AUT","UNEMP","MEN","PC_LF","Q","2009-Q2",5.535278,
"AUT","UNEMP","MEN","PC_LF","Q","2009-Q3",5.852821,
"AUT","UNEMP","MEN","PC_LF","Q","2009-Q4",5.886433,
"AUT","UNEMP","MEN","PC_LF","Q","2010-Q1",5.353498,
"AUT","UNEMP","MEN","PC_LF","Q","2010-Q2",5.093655,
"AUT","UNEMP","MEN","PC_LF","Q","2010-Q3",5.010201,
"AUT","UNEMP","MEN","PC_LF","Q","2010-Q4",4.484377,
"AUT","UNEMP","MEN","PC_LF","Q","2011-Q1",4.834017,
"AUT","UNEMP","MEN","PC_LF","Q","2011-Q2",4.59582,
"AUT","UNEMP","MEN","PC_LF","Q","2011-Q3",4.135034,
"AUT","UNEMP","MEN","PC_LF","Q","2011-Q4",4.617032,
"AUT","UNEMP","MEN","PC_LF","Q","2012-Q1",4.232585,
"AUT","UNEMP","MEN","PC_LF","Q","2012-Q2",4.985538,
"AUT","UNEMP","MEN","PC_LF","Q","2012-Q3",5.25052,
"AUT","UNEMP","MEN","PC_LF","Q","2012-Q4",5.256276,
"AUT","UNEMP","MEN","PC_LF","Q","2013-Q1",5.60216,
"AUT","UNEMP","MEN","PC_LF","Q","2013-Q2",5.137991,
"AUT","UNEMP","MEN","PC_LF","Q","2013-Q3",5.376736,
"AUT","UNEMP","MEN","PC_LF","Q","2013-Q4",5.3637,
"AUT","UNEMP","MEN","PC_LF","Q","2014-Q1",5.669301,
"AUT","UNEMP","MEN","PC_LF","Q","2014-Q2",5.743885,
"AUT","UNEMP","MEN","PC_LF","Q","2014-Q3",5.848016,
"AUT","UNEMP","MEN","PC_LF","Q","2014-Q4",6.051045,
"AUT","UNEMP","MEN","PC_LF","Q","2015-Q1",5.853795,
"AUT","UNEMP","MEN","PC_LF","Q","2015-Q2",6.170177,
"AUT","UNEMP","MEN","PC_LF","Q","2015-Q3",6.080397,
"AUT","UNEMP","MEN","PC_LF","Q","2015-Q4",6.239605,
"AUT","UNEMP","MEN","PC_LF","Q","2016-Q1",6.395864,
"AUT","UNEMP","MEN","PC_LF","Q","2016-Q2",6.64511,
"AUT","UNEMP","MEN","PC_LF","Q","2016-Q3",6.47576,
"AUT","UNEMP","MEN","PC_LF","Q","2016-Q4",6.192087,
"AUT","UNEMP","MEN","PC_LF","Q","2017-Q1",6.196904,
"AUT","UNEMP","MEN","PC_LF","Q","2017-Q2",5.893111,
"AUT","UNEMP","MEN","PC_LF","Q","2017-Q3",5.876032,
"AUT","UNEMP","MEN","PC_LF","Q","2017-Q4",5.675642,
"AUT","UNEMP","MEN","PC_LF","Q","2018-Q1",5.315693,
"AUT","UNEMP","MEN","PC_LF","Q","2018-Q2",4.988196,
"AUT","UNEMP","TOT","PC_LF","Q","1969-Q1",2.28056,
"AUT","UNEMP","TOT","PC_LF","Q","1969-Q2",1.799027,
"AUT","UNEMP","TOT","PC_LF","Q","1969-Q3",1.735777,
"AUT","UNEMP","TOT","PC_LF","Q","1969-Q4",1.718443,
"AUT","UNEMP","TOT","PC_LF","Q","1970-Q1",1.538099,
"AUT","UNEMP","TOT","PC_LF","Q","1970-Q2",1.328224,
"AUT","UNEMP","TOT","PC_LF","Q","1970-Q3",1.198998,
"AUT","UNEMP","TOT","PC_LF","Q","1970-Q4",1.225661,
"AUT","UNEMP","TOT","PC_LF","Q","1971-Q1",1.173203,
"AUT","UNEMP","TOT","PC_LF","Q","1971-Q2",1.33824,
"AUT","UNEMP","TOT","PC_LF","Q","1971-Q3",1.042691,
"AUT","UNEMP","TOT","PC_LF","Q","1971-Q4",1.277456,
"AUT","UNEMP","TOT","PC_LF","Q","1972-Q1",1.15306,
"AUT","UNEMP","TOT","PC_LF","Q","1972-Q2",1.064005,
"AUT","UNEMP","TOT","PC_LF","Q","1972-Q3",1.357699,
"AUT","UNEMP","TOT","PC_LF","Q","1972-Q4",1.039917,
"AUT","UNEMP","TOT","PC_LF","Q","1973-Q1",1.035841,
"AUT","UNEMP","TOT","PC_LF","Q","1973-Q2",1.177305,
"AUT","UNEMP","TOT","PC_LF","Q","1973-Q3",1.108755,
"AUT","UNEMP","TOT","PC_LF","Q","1973-Q4",0.9943526,
"AUT","UNEMP","TOT","PC_LF","Q","1974-Q1",1.26808,
"AUT","UNEMP","TOT","PC_LF","Q","1974-Q2",1.299121,
"AUT","UNEMP","TOT","PC_LF","Q","1974-Q3",1.308654,
"AUT","UNEMP","TOT","PC_LF","Q","1974-Q4",1.478947,
"AUT","UNEMP","TOT","PC_LF","Q","1975-Q1",1.452747,
"AUT","UNEMP","TOT","PC_LF","Q","1975-Q2",1.88046,
"AUT","UNEMP","TOT","PC_LF","Q","1975-Q3",1.734818,
"AUT","UNEMP","TOT","PC_LF","Q","1975-Q4",1.982104,
"AUT","UNEMP","TOT","PC_LF","Q","1976-Q1",1.854092,
"AUT","UNEMP","TOT","PC_LF","Q","1976-Q2",1.830328,
"AUT","UNEMP","TOT","PC_LF","Q","1976-Q3",1.804084,
"AUT","UNEMP","TOT","PC_LF","Q","1976-Q4",1.657884,
"AUT","UNEMP","TOT","PC_LF","Q","1977-Q1",1.556965,
"AUT","UNEMP","TOT","PC_LF","Q","1977-Q2",1.492262,
"AUT","UNEMP","TOT","PC_LF","Q","1977-Q3",1.743809,
"AUT","UNEMP","TOT","PC_LF","Q","1977-Q4",1.708798,
"AUT","UNEMP","TOT","PC_LF","Q","1978-Q1",1.78792,
"AUT","UNEMP","TOT","PC_LF","Q","1978-Q2",2.194976,
"AUT","UNEMP","TOT","PC_LF","Q","1978-Q3",2.050228,
"AUT","UNEMP","TOT","PC_LF","Q","1978-Q4",2.223532,
"AUT","UNEMP","TOT","PC_LF","Q","1979-Q1",2.196454,
"AUT","UNEMP","TOT","PC_LF","Q","1979-Q2",2.063658,
"AUT","UNEMP","TOT","PC_LF","Q","1979-Q3",2.00938,
"AUT","UNEMP","TOT","PC_LF","Q","1979-Q4",2.050331,
"AUT","UNEMP","TOT","PC_LF","Q","1980-Q1",1.729307,
"AUT","UNEMP","TOT","PC_LF","Q","1980-Q2",1.763711,
"AUT","UNEMP","TOT","PC_LF","Q","1980-Q3",2.052905,
"AUT","UNEMP","TOT","PC_LF","Q","1980-Q4",1.885693,
"AUT","UNEMP","TOT","PC_LF","Q","1981-Q1",2.130085,
"AUT","UNEMP","TOT","PC_LF","Q","1981-Q2",2.577704,
"AUT","UNEMP","TOT","PC_LF","Q","1981-Q3",2.53258,
"AUT","UNEMP","TOT","PC_LF","Q","1981-Q4",2.889663,
"AUT","UNEMP","TOT","PC_LF","Q","1982-Q1",2.902107,
"AUT","UNEMP","TOT","PC_LF","Q","1982-Q2",3.268415,
"AUT","UNEMP","TOT","PC_LF","Q","1982-Q3",3.767183,
"AUT","UNEMP","TOT","PC_LF","Q","1982-Q4",4.004116,
"AUT","UNEMP","TOT","PC_LF","Q","1983-Q1",4.186985,
"AUT","UNEMP","TOT","PC_LF","Q","1983-Q2",4.326129,
"AUT","UNEMP","TOT","PC_LF","Q","1983-Q3",4.280576,
"AUT","UNEMP","TOT","PC_LF","Q","1983-Q4",3.7363,
"AUT","UNEMP","TOT","PC_LF","Q","1984-Q1",3.937536,
"AUT","UNEMP","TOT","PC_LF","Q","1984-Q2",3.801948,
"AUT","UNEMP","TOT","PC_LF","Q","1984-Q3",3.670202,
"AUT","UNEMP","TOT","PC_LF","Q","1984-Q4",3.740511,
"AUT","UNEMP","TOT","PC_LF","Q","1985-Q1",3.584991,
"AUT","UNEMP","TOT","PC_LF","Q","1985-Q2",3.616743,
"AUT","UNEMP","TOT","PC_LF","Q","1985-Q3",3.645316,
"AUT","UNEMP","TOT","PC_LF","Q","1985-Q4",3.545668,
"AUT","UNEMP","TOT","PC_LF","Q","1986-Q1",3.312451,
"AUT","UNEMP","TOT","PC_LF","Q","1986-Q2",2.947661,
"AUT","UNEMP","TOT","PC_LF","Q","1986-Q3",2.836876,
"AUT","UNEMP","TOT","PC_LF","Q","1986-Q4",3.318925,
"AUT","UNEMP","TOT","PC_LF","Q","1987-Q1",3.932383,
"AUT","UNEMP","TOT","PC_LF","Q","1987-Q2",3.714838,
"AUT","UNEMP","TOT","PC_LF","Q","1987-Q3",3.986203,
"AUT","UNEMP","TOT","PC_LF","Q","1987-Q4",3.516049,
"AUT","UNEMP","TOT","PC_LF","Q","1988-Q1",3.595898,
"AUT","UNEMP","TOT","PC_LF","Q","1988-Q2",3.492004,
"AUT","UNEMP","TOT","PC_LF","Q","1988-Q3",3.606824,
"AUT","UNEMP","TOT","PC_LF","Q","1988-Q4",3.512885,
"AUT","UNEMP","TOT","PC_LF","Q","1989-Q1",3.068615,
"AUT","UNEMP","TOT","PC_LF","Q","1989-Q2",3.235731,
"AUT","UNEMP","TOT","PC_LF","Q","1989-Q3",2.959549,
"AUT","UNEMP","TOT","PC_LF","Q","1989-Q4",3.307182,
"AUT","UNEMP","TOT","PC_LF","Q","1990-Q1",3.153923,
"AUT","UNEMP","TOT","PC_LF","Q","1990-Q2",3.269969,
"AUT","UNEMP","TOT","PC_LF","Q","1990-Q3",3.412282,
"AUT","UNEMP","TOT","PC_LF","Q","1990-Q4",3.239165,
"AUT","UNEMP","TOT","PC_LF","Q","1991-Q1",3.383817,
"AUT","UNEMP","TOT","PC_LF","Q","1991-Q2",3.44205,
"AUT","UNEMP","TOT","PC_LF","Q","1991-Q3",3.58801,
"AUT","UNEMP","TOT","PC_LF","Q","1991-Q4",3.613474,
"AUT","UNEMP","TOT","PC_LF","Q","1992-Q1",3.392481,
"AUT","UNEMP","TOT","PC_LF","Q","1992-Q2",3.799317,
"AUT","UNEMP","TOT","PC_LF","Q","1992-Q3",3.598001,
"AUT","UNEMP","TOT","PC_LF","Q","1992-Q4",3.767504,
"AUT","UNEMP","TOT","PC_LF","Q","1993-Q1",3.944118,
"AUT","UNEMP","TOT","PC_LF","Q","1993-Q2",4.592782,
"AUT","UNEMP","TOT","PC_LF","Q","1993-Q3",4.287406,
"AUT","UNEMP","TOT","PC_LF","Q","1993-Q4",4.262313,
"AUT","UNEMP","TOT","PC_LF","Q","1994-Q1",3.624737,
"AUT","UNEMP","TOT","PC_LF","Q","1994-Q2",3.499498,
"AUT","UNEMP","TOT","PC_LF","Q","1994-Q3",3.720602,
"AUT","UNEMP","TOT","PC_LF","Q","1994-Q4",3.749457,
"AUT","UNEMP","TOT","PC_LF","Q","1995-Q1",3.797693,
"AUT","UNEMP","TOT","PC_LF","Q","1995-Q2",3.767207,
"AUT","UNEMP","TOT","PC_LF","Q","1995-Q3",3.728992,
"AUT","UNEMP","TOT","PC_LF","Q","1995-Q4",3.775972,
"AUT","UNEMP","TOT","PC_LF","Q","1996-Q1",4.4498,
"AUT","UNEMP","TOT","PC_LF","Q","1996-Q2",3.950621,
"AUT","UNEMP","TOT","PC_LF","Q","1996-Q3",4.083134,
"AUT","UNEMP","TOT","PC_LF","Q","1996-Q4",4.234755,
"AUT","UNEMP","TOT","PC_LF","Q","1997-Q1",4.283346,
"AUT","UNEMP","TOT","PC_LF","Q","1997-Q2",4.022891,
"AUT","UNEMP","TOT","PC_LF","Q","1997-Q3",4.596956,
"AUT","UNEMP","TOT","PC_LF","Q","1997-Q4",4.333293,
"AUT","UNEMP","TOT","PC_LF","Q","1998-Q1",4.414731,
"AUT","UNEMP","TOT","PC_LF","Q","1998-Q2",4.532305,
"AUT","UNEMP","TOT","PC_LF","Q","1998-Q3",4.12492,
"AUT","UNEMP","TOT","PC_LF","Q","1998-Q4",4.094907,
"AUT","UNEMP","TOT","PC_LF","Q","1999-Q1",3.905167,
"AUT","UNEMP","TOT","PC_LF","Q","1999-Q2",3.788858,
"AUT","UNEMP","TOT","PC_LF","Q","1999-Q3",3.577989,
"AUT","UNEMP","TOT","PC_LF","Q","1999-Q4",3.645561,
"AUT","UNEMP","TOT","PC_LF","Q","2000-Q1",3.92322,
"AUT","UNEMP","TOT","PC_LF","Q","2000-Q2",3.408513,
"AUT","UNEMP","TOT","PC_LF","Q","2000-Q3",3.444131,
"AUT","UNEMP","TOT","PC_LF","Q","2000-Q4",3.361035,
"AUT","UNEMP","TOT","PC_LF","Q","2001-Q1",3.361173,
"AUT","UNEMP","TOT","PC_LF","Q","2001-Q2",3.596771,
"AUT","UNEMP","TOT","PC_LF","Q","2001-Q3",3.629714,
"AUT","UNEMP","TOT","PC_LF","Q","2001-Q4",3.773134,
"AUT","UNEMP","TOT","PC_LF","Q","2002-Q1",4.119803,
"AUT","UNEMP","TOT","PC_LF","Q","2002-Q2",3.803777,
"AUT","UNEMP","TOT","PC_LF","Q","2002-Q3",3.931291,
"AUT","UNEMP","TOT","PC_LF","Q","2002-Q4",3.95348,
"AUT","UNEMP","TOT","PC_LF","Q","2003-Q1",4.143284,
"AUT","UNEMP","TOT","PC_LF","Q","2003-Q2",4.327306,
"AUT","UNEMP","TOT","PC_LF","Q","2003-Q3",4.238608,
"AUT","UNEMP","TOT","PC_LF","Q","2003-Q4",4.429066,
"AUT","UNEMP","TOT","PC_LF","Q","2004-Q1",5.205327,
"AUT","UNEMP","TOT","PC_LF","Q","2004-Q2",5.521995,
"AUT","UNEMP","TOT","PC_LF","Q","2004-Q3",5.626445,
"AUT","UNEMP","TOT","PC_LF","Q","2004-Q4",5.595318,
"AUT","UNEMP","TOT","PC_LF","Q","2005-Q1",5.182814,
"AUT","UNEMP","TOT","PC_LF","Q","2005-Q2",5.755995,
"AUT","UNEMP","TOT","PC_LF","Q","2005-Q3",5.797797,
"AUT","UNEMP","TOT","PC_LF","Q","2005-Q4",5.764686,
"AUT","UNEMP","TOT","PC_LF","Q","2006-Q1",5.536619,
"AUT","UNEMP","TOT","PC_LF","Q","2006-Q2",5.352435,
"AUT","UNEMP","TOT","PC_LF","Q","2006-Q3",5.062031,
"AUT","UNEMP","TOT","PC_LF","Q","2006-Q4",5.022816,
"AUT","UNEMP","TOT","PC_LF","Q","2007-Q1",4.823001,
"AUT","UNEMP","TOT","PC_LF","Q","2007-Q2",5.147673,
"AUT","UNEMP","TOT","PC_LF","Q","2007-Q3",4.961527,
"AUT","UNEMP","TOT","PC_LF","Q","2007-Q4",4.50189,
"AUT","UNEMP","TOT","PC_LF","Q","2008-Q1",4.204318,
"AUT","UNEMP","TOT","PC_LF","Q","2008-Q2",3.811302,
"AUT","UNEMP","TOT","PC_LF","Q","2008-Q3",4.080219,
"AUT","UNEMP","TOT","PC_LF","Q","2008-Q4",4.412176,
"AUT","UNEMP","TOT","PC_LF","Q","2009-Q1",4.684425,
"AUT","UNEMP","TOT","PC_LF","Q","2009-Q2",5.352577,
"AUT","UNEMP","TOT","PC_LF","Q","2009-Q3",5.744321,
"AUT","UNEMP","TOT","PC_LF","Q","2009-Q4",5.420434,
"AUT","UNEMP","TOT","PC_LF","Q","2010-Q1",4.966404,
"AUT","UNEMP","TOT","PC_LF","Q","2010-Q2",4.972465,
"AUT","UNEMP","TOT","PC_LF","Q","2010-Q3",4.828768,
"AUT","UNEMP","TOT","PC_LF","Q","2010-Q4",4.515253,
"AUT","UNEMP","TOT","PC_LF","Q","2011-Q1",4.796207,
"AUT","UNEMP","TOT","PC_LF","Q","2011-Q2",4.486174,
"AUT","UNEMP","TOT","PC_LF","Q","2011-Q3",4.10158,
"AUT","UNEMP","TOT","PC_LF","Q","2011-Q4",4.870413,
"AUT","UNEMP","TOT","PC_LF","Q","2012-Q1",4.509477,
"AUT","UNEMP","TOT","PC_LF","Q","2012-Q2",4.861208,
"AUT","UNEMP","TOT","PC_LF","Q","2012-Q3",5.128898,
"AUT","UNEMP","TOT","PC_LF","Q","2012-Q4",4.95521,
"AUT","UNEMP","TOT","PC_LF","Q","2013-Q1",5.40845,
"AUT","UNEMP","TOT","PC_LF","Q","2013-Q2",5.083869,
"AUT","UNEMP","TOT","PC_LF","Q","2013-Q3",5.386612,
"AUT","UNEMP","TOT","PC_LF","Q","2013-Q4",5.460406,
"AUT","UNEMP","TOT","PC_LF","Q","2014-Q1",5.661201,
"AUT","UNEMP","TOT","PC_LF","Q","2014-Q2",5.513314,
"AUT","UNEMP","TOT","PC_LF","Q","2014-Q3",5.620632,
"AUT","UNEMP","TOT","PC_LF","Q","2014-Q4",5.678699,
"AUT","UNEMP","TOT","PC_LF","Q","2015-Q1",5.54136,
"AUT","UNEMP","TOT","PC_LF","Q","2015-Q2",5.881968,
"AUT","UNEMP","TOT","PC_LF","Q","2015-Q3",5.632384,
"AUT","UNEMP","TOT","PC_LF","Q","2015-Q4",5.8311,
"AUT","UNEMP","TOT","PC_LF","Q","2016-Q1",5.964229,
"AUT","UNEMP","TOT","PC_LF","Q","2016-Q2",6.206174,
"AUT","UNEMP","TOT","PC_LF","Q","2016-Q3",6.139756,
"AUT","UNEMP","TOT","PC_LF","Q","2016-Q4",5.743717,
"AUT","UNEMP","TOT","PC_LF","Q","2017-Q1",5.689515,
"AUT","UNEMP","TOT","PC_LF","Q","2017-Q2",5.513137,
"AUT","UNEMP","TOT","PC_LF","Q","2017-Q3",5.445827,
"AUT","UNEMP","TOT","PC_LF","Q","2017-Q4",5.349661,
"AUT","UNEMP","TOT","PC_LF","Q","2018-Q1",5.024465,
"AUT","UNEMP","TOT","PC_LF","Q","2018-Q2",4.763464,
"AUT","UNEMP","WOMEN","PC_LF","Q","1969-Q1",3.080647,
"AUT","UNEMP","WOMEN","PC_LF","Q","1969-Q2",2.536355,
"AUT","UNEMP","WOMEN","PC_LF","Q","1969-Q3",2.412046,
"AUT","UNEMP","WOMEN","PC_LF","Q","1969-Q4",2.165856,
"AUT","UNEMP","WOMEN","PC_LF","Q","1970-Q1",2.066959,
"AUT","UNEMP","WOMEN","PC_LF","Q","1970-Q2",1.832989,
"AUT","UNEMP","WOMEN","PC_LF","Q","1970-Q3",1.655636,
"AUT","UNEMP","WOMEN","PC_LF","Q","1970-Q4",1.916986,
"AUT","UNEMP","WOMEN","PC_LF","Q","1971-Q1",1.778594,
"AUT","UNEMP","WOMEN","PC_LF","Q","1971-Q2",1.820566,
"AUT","UNEMP","WOMEN","PC_LF","Q","1971-Q3",1.653509,
"AUT","UNEMP","WOMEN","PC_LF","Q","1971-Q4",1.929498,
"AUT","UNEMP","WOMEN","PC_LF","Q","1972-Q1",2.020039,
"AUT","UNEMP","WOMEN","PC_LF","Q","1972-Q2",1.73107,
"AUT","UNEMP","WOMEN","PC_LF","Q","1972-Q3",2.174824,
"AUT","UNEMP","WOMEN","PC_LF","Q","1972-Q4",1.780203,
"AUT","UNEMP","WOMEN","PC_LF","Q","1973-Q1",1.723036,
"AUT","UNEMP","WOMEN","PC_LF","Q","1973-Q2",2.074818,
"AUT","UNEMP","WOMEN","PC_LF","Q","1973-Q3",1.695679,
"AUT","UNEMP","WOMEN","PC_LF","Q","1973-Q4",1.496733,
"AUT","UNEMP","WOMEN","PC_LF","Q","1974-Q1",2.077707,
"AUT","UNEMP","WOMEN","PC_LF","Q","1974-Q2",1.738885,
"AUT","UNEMP","WOMEN","PC_LF","Q","1974-Q3",1.755856,
"AUT","UNEMP","WOMEN","PC_LF","Q","1974-Q4",2.173678,
"AUT","UNEMP","WOMEN","PC_LF","Q","1975-Q1",2.049291,
"AUT","UNEMP","WOMEN","PC_LF","Q","1975-Q2",2.204635,
"AUT","UNEMP","WOMEN","PC_LF","Q","1975-Q3",2.271088,
"AUT","UNEMP","WOMEN","PC_LF","Q","1975-Q4",2.668286,
"AUT","UNEMP","WOMEN","PC_LF","Q","1976-Q1",2.451891,
"AUT","UNEMP","WOMEN","PC_LF","Q","1976-Q2",2.555119,
"AUT","UNEMP","WOMEN","PC_LF","Q","1976-Q3",2.501549,
"AUT","UNEMP","WOMEN","PC_LF","Q","1976-Q4",2.281814,
"AUT","UNEMP","WOMEN","PC_LF","Q","1977-Q1",2.139486,
"AUT","UNEMP","WOMEN","PC_LF","Q","1977-Q2",2.062374,
"AUT","UNEMP","WOMEN","PC_LF","Q","1977-Q3",2.494708,
"AUT","UNEMP","WOMEN","PC_LF","Q","1977-Q4",2.346112,
"AUT","UNEMP","WOMEN","PC_LF","Q","1978-Q1",2.382023,
"AUT","UNEMP","WOMEN","PC_LF","Q","1978-Q2",3.025598,
"AUT","UNEMP","WOMEN","PC_LF","Q","1978-Q3",2.72994,
"AUT","UNEMP","WOMEN","PC_LF","Q","1978-Q4",3.046438,
"AUT","UNEMP","WOMEN","PC_LF","Q","1979-Q1",3.044544,
"AUT","UNEMP","WOMEN","PC_LF","Q","1979-Q2",2.951484,
"AUT","UNEMP","WOMEN","PC_LF","Q","1979-Q3",3.112985,
"AUT","UNEMP","WOMEN","PC_LF","Q","1979-Q4",3.161331,
"AUT","UNEMP","WOMEN","PC_LF","Q","1980-Q1",2.590388,
"AUT","UNEMP","WOMEN","PC_LF","Q","1980-Q2",2.736311,
"AUT","UNEMP","WOMEN","PC_LF","Q","1980-Q3",3.072151,
"AUT","UNEMP","WOMEN","PC_LF","Q","1980-Q4",2.841728,
"AUT","UNEMP","WOMEN","PC_LF","Q","1981-Q1",3.175025,
"AUT","UNEMP","WOMEN","PC_LF","Q","1981-Q2",3.750362,
"AUT","UNEMP","WOMEN","PC_LF","Q","1981-Q3",3.607894,
"AUT","UNEMP","WOMEN","PC_LF","Q","1981-Q4",3.756635,
"AUT","UNEMP","WOMEN","PC_LF","Q","1982-Q1",3.790263,
"AUT","UNEMP","WOMEN","PC_LF","Q","1982-Q2",4.462104,
"AUT","UNEMP","WOMEN","PC_LF","Q","1982-Q3",5.190766,
"AUT","UNEMP","WOMEN","PC_LF","Q","1982-Q4",5.021834,
"AUT","UNEMP","WOMEN","PC_LF","Q","1983-Q1",5.3622,
"AUT","UNEMP","WOMEN","PC_LF","Q","1983-Q2",5.560676,
"AUT","UNEMP","WOMEN","PC_LF","Q","1983-Q3",5.010397,
"AUT","UNEMP","WOMEN","PC_LF","Q","1983-Q4",4.508126,
"AUT","UNEMP","WOMEN","PC_LF","Q","1984-Q1",3.816542,
"AUT","UNEMP","WOMEN","PC_LF","Q","1984-Q2",3.373681,
"AUT","UNEMP","WOMEN","PC_LF","Q","1984-Q3",3.498584,
"AUT","UNEMP","WOMEN","PC_LF","Q","1984-Q4",3.62371,
"AUT","UNEMP","WOMEN","PC_LF","Q","1985-Q1",3.6472,
"AUT","UNEMP","WOMEN","PC_LF","Q","1985-Q2",3.449413,
"AUT","UNEMP","WOMEN","PC_LF","Q","1985-Q3",3.576431,
"AUT","UNEMP","WOMEN","PC_LF","Q","1985-Q4",3.541703,
"AUT","UNEMP","WOMEN","PC_LF","Q","1986-Q1",3.297738,
"AUT","UNEMP","WOMEN","PC_LF","Q","1986-Q2",2.942501,
"AUT","UNEMP","WOMEN","PC_LF","Q","1986-Q3",2.659854,
"AUT","UNEMP","WOMEN","PC_LF","Q","1986-Q4",3.36817,
"AUT","UNEMP","WOMEN","PC_LF","Q","1987-Q1",4.266299,
"AUT","UNEMP","WOMEN","PC_LF","Q","1987-Q2",3.985537,
"AUT","UNEMP","WOMEN","PC_LF","Q","1987-Q3",4.406075,
"AUT","UNEMP","WOMEN","PC_LF","Q","1987-Q4",3.645297,
"AUT","UNEMP","WOMEN","PC_LF","Q","1988-Q1",3.73519,
"AUT","UNEMP","WOMEN","PC_LF","Q","1988-Q2",3.856094,
"AUT","UNEMP","WOMEN","PC_LF","Q","1988-Q3",4.243483,
"AUT","UNEMP","WOMEN","PC_LF","Q","1988-Q4",4.133325,
"AUT","UNEMP","WOMEN","PC_LF","Q","1989-Q1",3.466898,
"AUT","UNEMP","WOMEN","PC_LF","Q","1989-Q2",3.688042,
"AUT","UNEMP","WOMEN","PC_LF","Q","1989-Q3",3.395384,
"AUT","UNEMP","WOMEN","PC_LF","Q","1989-Q4",3.778614,
"AUT","UNEMP","WOMEN","PC_LF","Q","1990-Q1",3.499731,
"AUT","UNEMP","WOMEN","PC_LF","Q","1990-Q2",3.659894,
"AUT","UNEMP","WOMEN","PC_LF","Q","1990-Q3",3.729639,
"AUT","UNEMP","WOMEN","PC_LF","Q","1990-Q4",3.483026,
"AUT","UNEMP","WOMEN","PC_LF","Q","1991-Q1",3.534403,
"AUT","UNEMP","WOMEN","PC_LF","Q","1991-Q2",3.548986,
"AUT","UNEMP","WOMEN","PC_LF","Q","1991-Q3",3.746082,
"AUT","UNEMP","WOMEN","PC_LF","Q","1991-Q4",3.814469,
"AUT","UNEMP","WOMEN","PC_LF","Q","1992-Q1",3.709195,
"AUT","UNEMP","WOMEN","PC_LF","Q","1992-Q2",3.929343,
"AUT","UNEMP","WOMEN","PC_LF","Q","1992-Q3",3.804879,
"AUT","UNEMP","WOMEN","PC_LF","Q","1992-Q4",3.755183,
"AUT","UNEMP","WOMEN","PC_LF","Q","1993-Q1",3.875718,
"AUT","UNEMP","WOMEN","PC_LF","Q","1993-Q2",5.154319,
"AUT","UNEMP","WOMEN","PC_LF","Q","1993-Q3",4.401035,
"AUT","UNEMP","WOMEN","PC_LF","Q","1993-Q4",4.569242,
"AUT","UNEMP","WOMEN","PC_LF","Q","1994-Q1",4.014897,
"AUT","UNEMP","WOMEN","PC_LF","Q","1994-Q2",3.827369,
"AUT","UNEMP","WOMEN","PC_LF","Q","1994-Q3",3.872858,
"AUT","UNEMP","WOMEN","PC_LF","Q","1994-Q4",4.28478,
"AUT","UNEMP","WOMEN","PC_LF","Q","1995-Q1",4.501235,
"AUT","UNEMP","WOMEN","PC_LF","Q","1995-Q2",4.327537,
"AUT","UNEMP","WOMEN","PC_LF","Q","1995-Q3",4.311653,
"AUT","UNEMP","WOMEN","PC_LF","Q","1995-Q4",4.266543,
"AUT","UNEMP","WOMEN","PC_LF","Q","1996-Q1",4.708489,
"AUT","UNEMP","WOMEN","PC_LF","Q","1996-Q2",4.088953,
"AUT","UNEMP","WOMEN","PC_LF","Q","1996-Q3",4.463968,
"AUT","UNEMP","WOMEN","PC_LF","Q","1996-Q4",4.600698,
"AUT","UNEMP","WOMEN","PC_LF","Q","1997-Q1",4.725059,
