"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISL","POP","TOT","MLN_PER","A","2007",0.311396,
"ISL","POP","TOT","MLN_PER","A","2008",0.319355,
"ISL","POP","TOT","MLN_PER","A","2009",0.319246,
"ISL","POP","TOT","MLN_PER","A","2010",0.318006,
"ISL","POP","TOT","MLN_PER","A","2011",0.319014,
"ISL","POP","TOT","MLN_PER","A","2012",0.320716,
"ISL","POP","TOT","MLN_PER","A","2013",0.323764,
"ISL","POP","TOT","MLN_PER","A","2014",0.3273855,
"IRL","POP","TOT","MLN_PER","A","1975",3.1772,
"IRL","POP","TOT","MLN_PER","A","1976",3.2278,
"IRL","POP","TOT","MLN_PER","A","1977",3.2719,
"IRL","POP","TOT","MLN_PER","A","1978",3.314,
"IRL","POP","TOT","MLN_PER","A","1979",3.3682,
"IRL","POP","TOT","MLN_PER","A","1980",3.401,
"IRL","POP","TOT","MLN_PER","A","1981",3.4434,
"IRL","POP","TOT","MLN_PER","A","1982",3.48,
"IRL","POP","TOT","MLN_PER","A","1983",3.504,
"IRL","POP","TOT","MLN_PER","A","1984",3.529,
"IRL","POP","TOT","MLN_PER","A","1985",3.54,
"IRL","POP","TOT","MLN_PER","A","1986",3.5406,
"IRL","POP","TOT","MLN_PER","A","1987",3.5465,
"IRL","POP","TOT","MLN_PER","A","1988",3.5307,
"IRL","POP","TOT","MLN_PER","A","1989",3.5095,
"IRL","POP","TOT","MLN_PER","A","1990",3.5058,
"IRL","POP","TOT","MLN_PER","A","1991",3.5257,
"IRL","POP","TOT","MLN_PER","A","1992",3.5545,
"IRL","POP","TOT","MLN_PER","A","1993",3.5741,
"IRL","POP","TOT","MLN_PER","A","1994",3.5859,
"IRL","POP","TOT","MLN_PER","A","1995",3.6013,
"IRL","POP","TOT","MLN_PER","A","1996",3.6261,
"IRL","POP","TOT","MLN_PER","A","1997",3.6643,
"IRL","POP","TOT","MLN_PER","A","1998",3.7031,
"IRL","POP","TOT","MLN_PER","A","1999",3.7416,
"IRL","POP","TOT","MLN_PER","A","2000",3.7895,
"IRL","POP","TOT","MLN_PER","A","2001",3.8472,
"IRL","POP","TOT","MLN_PER","A","2002",3.9172,
"IRL","POP","TOT","MLN_PER","A","2003",3.9799,
"IRL","POP","TOT","MLN_PER","A","2004",4.0452,
"IRL","POP","TOT","MLN_PER","A","2005",4.1338,
"IRL","POP","TOT","MLN_PER","A","2006",4.2329,
"IRL","POP","TOT","MLN_PER","A","2007",4.3758,
"IRL","POP","TOT","MLN_PER","A","2008",4.4851,
"IRL","POP","TOT","MLN_PER","A","2009",4.5334,
"IRL","POP","TOT","MLN_PER","A","2010",4.5548,
"IRL","POP","TOT","MLN_PER","A","2011",4.5749,
"IRL","POP","TOT","MLN_PER","A","2012",4.5854,
"IRL","POP","TOT","MLN_PER","A","2013",4.5931,
"IRL","POP","TOT","MLN_PER","A","2014",4.6099,
"ITA","POP","TOT","MLN_PER","A","1975",54.764,
"ITA","POP","TOT","MLN_PER","A","1976",55.07,
"ITA","POP","TOT","MLN_PER","A","1977",55.266,
"ITA","POP","TOT","MLN_PER","A","1978",55.446,
"ITA","POP","TOT","MLN_PER","A","1979",55.602,
"ITA","POP","TOT","MLN_PER","A","1980",55.657,
"ITA","POP","TOT","MLN_PER","A","1981",55.774,
"ITA","POP","TOT","MLN_PER","A","1982",55.995,
"ITA","POP","TOT","MLN_PER","A","1983",56.228,
"ITA","POP","TOT","MLN_PER","A","1984",56.344,
"ITA","POP","TOT","MLN_PER","A","1985",56.498,
"ITA","POP","TOT","MLN_PER","A","1986",56.576,
"ITA","POP","TOT","MLN_PER","A","1987",56.664,
"ITA","POP","TOT","MLN_PER","A","1988",56.763,
"ITA","POP","TOT","MLN_PER","A","1989",56.837,
"ITA","POP","TOT","MLN_PER","A","1990",56.737,
"ITA","POP","TOT","MLN_PER","A","1991",56.76,
"ITA","POP","TOT","MLN_PER","A","1992",56.859,"B"
"ITA","POP","TOT","MLN_PER","A","1993",56.44193,
"ITA","POP","TOT","MLN_PER","A","1994",56.62339,
"ITA","POP","TOT","MLN_PER","A","1995",56.74459,
"ITA","POP","TOT","MLN_PER","A","1996",56.82645,
"ITA","POP","TOT","MLN_PER","A","1997",56.94104,
"ITA","POP","TOT","MLN_PER","A","1998",57.04037,
"ITA","POP","TOT","MLN_PER","A","1999",57.078,
"ITA","POP","TOT","MLN_PER","A","2000",57.189,
"ITA","POP","TOT","MLN_PER","A","2001",57.348,
"ITA","POP","TOT","MLN_PER","A","2002",57.474,
"ITA","POP","TOT","MLN_PER","A","2003",57.478,
"ITA","POP","TOT","MLN_PER","A","2004",57.29746,
"ITA","POP","TOT","MLN_PER","A","2005",57.71593,
"ITA","POP","TOT","MLN_PER","A","2006",57.98418,
"ITA","POP","TOT","MLN_PER","A","2007",58.27189,
"ITA","POP","TOT","MLN_PER","A","2008",58.73968,
"ITA","POP","TOT","MLN_PER","A","2009",59.14009,
"ITA","POP","TOT","MLN_PER","A","2010",59.41965,
"ITA","POP","TOT","MLN_PER","A","2011",59.65969,
"ITA","POP","TOT","MLN_PER","A","2012",59.89803,
"ITA","POP","TOT","MLN_PER","A","2013",60.22473,
"ITA","POP","TOT","MLN_PER","A","2014",60.44791,
"JPN","POP","TOT","MLN_PER","A","1975",111.94,
"JPN","POP","TOT","MLN_PER","A","1976",113.089,
"JPN","POP","TOT","MLN_PER","A","1977",114.154,
"JPN","POP","TOT","MLN_PER","A","1978",115.174,
"JPN","POP","TOT","MLN_PER","A","1979",116.133,
"JPN","POP","TOT","MLN_PER","A","1980",117.06,
"JPN","POP","TOT","MLN_PER","A","1981",117.884,
"JPN","POP","TOT","MLN_PER","A","1982",118.693,
"JPN","POP","TOT","MLN_PER","A","1983",119.483,
"JPN","POP","TOT","MLN_PER","A","1984",120.235,
"JPN","POP","TOT","MLN_PER","A","1985",121.049,
"JPN","POP","TOT","MLN_PER","A","1986",121.672,
"JPN","POP","TOT","MLN_PER","A","1987",122.264,
"JPN","POP","TOT","MLN_PER","A","1988",122.783,
"JPN","POP","TOT","MLN_PER","A","1989",123.255,
"JPN","POP","TOT","MLN_PER","A","1990",123.611,
"JPN","POP","TOT","MLN_PER","A","1991",124.043,
"JPN","POP","TOT","MLN_PER","A","1992",124.452,
"JPN","POP","TOT","MLN_PER","A","1993",124.764,
"JPN","POP","TOT","MLN_PER","A","1994",125.034,
"JPN","POP","TOT","MLN_PER","A","1995",125.57,
"JPN","POP","TOT","MLN_PER","A","1996",125.864,
"JPN","POP","TOT","MLN_PER","A","1997",126.166,
"JPN","POP","TOT","MLN_PER","A","1998",126.4864,
"JPN","POP","TOT","MLN_PER","A","1999",126.686,
"JPN","POP","TOT","MLN_PER","A","2000",126.926,
"JPN","POP","TOT","MLN_PER","A","2001",127.291,
"JPN","POP","TOT","MLN_PER","A","2002",127.435,
"JPN","POP","TOT","MLN_PER","A","2003",127.619,
"JPN","POP","TOT","MLN_PER","A","2004",127.687,
"JPN","POP","TOT","MLN_PER","A","2005",127.768,
"JPN","POP","TOT","MLN_PER","A","2006",127.77,
"JPN","POP","TOT","MLN_PER","A","2007",127.771,
"JPN","POP","TOT","MLN_PER","A","2008",127.692,
"JPN","POP","TOT","MLN_PER","A","2009",127.51,
"JPN","POP","TOT","MLN_PER","A","2010",128.057,
"JPN","POP","TOT","MLN_PER","A","2011",127.799,
"JPN","POP","TOT","MLN_PER","A","2012",127.515,
"JPN","POP","TOT","MLN_PER","A","2013",127.298,
"KOR","POP","TOT","MLN_PER","A","1975",35.28073,
"KOR","POP","TOT","MLN_PER","A","1976",35.84852,
"KOR","POP","TOT","MLN_PER","A","1977",36.4118,
"KOR","POP","TOT","MLN_PER","A","1978",36.96918,
"KOR","POP","TOT","MLN_PER","A","1979",37.53423,
"KOR","POP","TOT","MLN_PER","A","1980",38.12377,
"KOR","POP","TOT","MLN_PER","A","1981",38.72325,
"KOR","POP","TOT","MLN_PER","A","1982",39.32635,
"KOR","POP","TOT","MLN_PER","A","1983",39.9104,
"KOR","POP","TOT","MLN_PER","A","1984",40.40596,
"KOR","POP","TOT","MLN_PER","A","1985",40.80574,
"KOR","POP","TOT","MLN_PER","A","1986",41.21368,
"KOR","POP","TOT","MLN_PER","A","1987",41.62169,
"KOR","POP","TOT","MLN_PER","A","1988",42.03125,
"KOR","POP","TOT","MLN_PER","A","1989",42.44904,
"KOR","POP","TOT","MLN_PER","A","1990",42.86928,
"KOR","POP","TOT","MLN_PER","A","1991",43.2957,
"KOR","POP","TOT","MLN_PER","A","1992",43.74796,
"KOR","POP","TOT","MLN_PER","A","1993",44.19463,
"KOR","POP","TOT","MLN_PER","A","1994",44.64154,
"KOR","POP","TOT","MLN_PER","A","1995",45.09299,
"KOR","POP","TOT","MLN_PER","A","1996",45.52468,
"KOR","POP","TOT","MLN_PER","A","1997",45.95358,
"KOR","POP","TOT","MLN_PER","A","1998",46.2865,
"KOR","POP","TOT","MLN_PER","A","1999",46.61668,
"KOR","POP","TOT","MLN_PER","A","2000",47.00811,
"KOR","POP","TOT","MLN_PER","A","2001",47.35736,
"KOR","POP","TOT","MLN_PER","A","2002",47.62218,
"KOR","POP","TOT","MLN_PER","A","2003",47.85931,
"KOR","POP","TOT","MLN_PER","A","2004",48.03941,
"KOR","POP","TOT","MLN_PER","A","2005",48.13808,
"KOR","POP","TOT","MLN_PER","A","2006",48.37195,
"KOR","POP","TOT","MLN_PER","A","2007",48.59765,
"KOR","POP","TOT","MLN_PER","A","2008",48.9487,
"KOR","POP","TOT","MLN_PER","A","2009",49.18204,
"KOR","POP","TOT","MLN_PER","A","2010",49.41037,"B"
"KOR","POP","TOT","MLN_PER","A","2011",49.77944,
"KOR","POP","TOT","MLN_PER","A","2012",50.00444,
"KOR","POP","TOT","MLN_PER","A","2013",50.22,
"KOR","POP","TOT","MLN_PER","A","2014",50.424,
"LUX","POP","TOT","MLN_PER","A","1975",0.35895,
"LUX","POP","TOT","MLN_PER","A","1976",0.360731,
"LUX","POP","TOT","MLN_PER","A","1977",0.361357,
"LUX","POP","TOT","MLN_PER","A","1978",0.362007,
"LUX","POP","TOT","MLN_PER","A","1979",0.362855,
"LUX","POP","TOT","MLN_PER","A","1980",0.36415,
"LUX","POP","TOT","MLN_PER","A","1981",0.365225,
"LUX","POP","TOT","MLN_PER","A","1982",0.365525,
"LUX","POP","TOT","MLN_PER","A","1983",0.365622,
"LUX","POP","TOT","MLN_PER","A","1984",0.365998,
"LUX","POP","TOT","MLN_PER","A","1985",0.366706,
"LUX","POP","TOT","MLN_PER","A","1986",0.368355,
"LUX","POP","TOT","MLN_PER","A","1987",0.37075,
"LUX","POP","TOT","MLN_PER","A","1988",0.37345,
"LUX","POP","TOT","MLN_PER","A","1989",0.3771,
"LUX","POP","TOT","MLN_PER","A","1990",0.38185,
"LUX","POP","TOT","MLN_PER","A","1991",0.387,
"LUX","POP","TOT","MLN_PER","A","1992",0.392175,
"LUX","POP","TOT","MLN_PER","A","1993",0.397475,
"LUX","POP","TOT","MLN_PER","A","1994",0.402925,
"LUX","POP","TOT","MLN_PER","A","1995",0.408625,
"LUX","POP","TOT","MLN_PER","A","1996",0.414225,
"LUX","POP","TOT","MLN_PER","A","1997",0.41945,
"LUX","POP","TOT","MLN_PER","A","1998",0.4247,
"LUX","POP","TOT","MLN_PER","A","1999",0.430475,
"LUX","POP","TOT","MLN_PER","A","2000",0.4363,
"LUX","POP","TOT","MLN_PER","A","2001",0.4415,
"LUX","POP","TOT","MLN_PER","A","2002",0.4462,
"LUX","POP","TOT","MLN_PER","A","2003",0.45,
"LUX","POP","TOT","MLN_PER","A","2004",0.455,
"LUX","POP","TOT","MLN_PER","A","2005",0.4612,
"LUX","POP","TOT","MLN_PER","A","2006",0.4691,
"LUX","POP","TOT","MLN_PER","A","2007",0.4762,
"LUX","POP","TOT","MLN_PER","A","2008",0.4838,
"LUX","POP","TOT","MLN_PER","A","2009",0.4935,
"LUX","POP","TOT","MLN_PER","A","2010",0.5021,
"LUX","POP","TOT","MLN_PER","A","2011",0.5118,
"LUX","POP","TOT","MLN_PER","A","2012",0.5249,
"LUX","POP","TOT","MLN_PER","A","2013",0.537,
"LUX","POP","TOT","MLN_PER","A","2014",0.5497,
"MEX","POP","TOT","MLN_PER","A","1975",58.9102,
"MEX","POP","TOT","MLN_PER","A","1976",60.60077,
"MEX","POP","TOT","MLN_PER","A","1977",62.29748,
"MEX","POP","TOT","MLN_PER","A","1978",63.99456,
"MEX","POP","TOT","MLN_PER","A","1979",65.68927,
"MEX","POP","TOT","MLN_PER","A","1980",67.38423,
"MEX","POP","TOT","MLN_PER","A","1981",69.08197,
"MEX","POP","TOT","MLN_PER","A","1982",70.78277,
"MEX","POP","TOT","MLN_PER","A","1983",72.47754,
"MEX","POP","TOT","MLN_PER","A","1984",74.15733,
"MEX","POP","TOT","MLN_PER","A","1985",75.82015,
"MEX","POP","TOT","MLN_PER","A","1986",77.46854,
"MEX","POP","TOT","MLN_PER","A","1987",79.10466,
"MEX","POP","TOT","MLN_PER","A","1988",80.73296,
"MEX","POP","TOT","MLN_PER","A","1989",82.35509,
"MEX","POP","TOT","MLN_PER","A","1990",83.97102,
"MEX","POP","TOT","MLN_PER","A","1991",85.58334,
"MEX","POP","TOT","MLN_PER","A","1992",87.18483,
"MEX","POP","TOT","MLN_PER","A","1993",88.75202,
"MEX","POP","TOT","MLN_PER","A","1994",90.26577,
"MEX","POP","TOT","MLN_PER","A","1995",91.72453,
"MEX","POP","TOT","MLN_PER","A","1996",93.13009,
"MEX","POP","TOT","MLN_PER","A","1997",94.47805,
"MEX","POP","TOT","MLN_PER","A","1998",95.79013,
"MEX","POP","TOT","MLN_PER","A","1999",97.11483,
"MEX","POP","TOT","MLN_PER","A","2000",98.43855,
"MEX","POP","TOT","MLN_PER","A","2001",99.71552,
"MEX","POP","TOT","MLN_PER","A","2002",100.9094,
"MEX","POP","TOT","MLN_PER","A","2003",101.9996,
"MEX","POP","TOT","MLN_PER","A","2004",103.0019,
"MEX","POP","TOT","MLN_PER","A","2005",107.151,
"MEX","POP","TOT","MLN_PER","A","2006",108.4088,
"MEX","POP","TOT","MLN_PER","A","2007",109.7874,
"MEX","POP","TOT","MLN_PER","A","2008",111.299,
"MEX","POP","TOT","MLN_PER","A","2009",112.8526,
"MEX","POP","TOT","MLN_PER","A","2010",114.2556,
"MEX","POP","TOT","MLN_PER","A","2011",115.6829,
"MEX","POP","TOT","MLN_PER","A","2012",117.0538,
"MEX","POP","TOT","MLN_PER","A","2013",118.3951,
"MEX","POP","TOT","MLN_PER","A","2014",119.713,
"NLD","POP","TOT","MLN_PER","A","1975",13.66633,
"NLD","POP","TOT","MLN_PER","A","1976",13.77404,
"NLD","POP","TOT","MLN_PER","A","1977",13.85618,
"NLD","POP","TOT","MLN_PER","A","1978",13.9417,
"NLD","POP","TOT","MLN_PER","A","1979",14.03827,
"NLD","POP","TOT","MLN_PER","A","1980",14.1498,
"NLD","POP","TOT","MLN_PER","A","1981",14.24721,
"NLD","POP","TOT","MLN_PER","A","1982",14.31269,
"NLD","POP","TOT","MLN_PER","A","1983",14.36707,
"NLD","POP","TOT","MLN_PER","A","1984",14.42421,
"NLD","POP","TOT","MLN_PER","A","1985",14.49163,
"NLD","POP","TOT","MLN_PER","A","1986",14.57228,
"NLD","POP","TOT","MLN_PER","A","1987",14.66504,
"NLD","POP","TOT","MLN_PER","A","1988",14.76009,
"NLD","POP","TOT","MLN_PER","A","1989",14.84891,
"NLD","POP","TOT","MLN_PER","A","1990",14.95151,
"NLD","POP","TOT","MLN_PER","A","1991",15.0698,
"NLD","POP","TOT","MLN_PER","A","1992",15.18417,
"NLD","POP","TOT","MLN_PER","A","1993",15.29037,
"NLD","POP","TOT","MLN_PER","A","1994",15.38284,
"NLD","POP","TOT","MLN_PER","A","1995",15.45901,
"NLD","POP","TOT","MLN_PER","A","1996",15.5305,
"NLD","POP","TOT","MLN_PER","A","1997",15.61065,
"NLD","POP","TOT","MLN_PER","A","1998",15.70721,
"NLD","POP","TOT","MLN_PER","A","1999",15.81209,
"NLD","POP","TOT","MLN_PER","A","2000",15.92551,
"NLD","POP","TOT","MLN_PER","A","2001",16.04618,
"NLD","POP","TOT","MLN_PER","A","2002",16.14893,
"NLD","POP","TOT","MLN_PER","A","2003",16.2253,
"NLD","POP","TOT","MLN_PER","A","2004",16.28178,
"NLD","POP","TOT","MLN_PER","A","2005",16.31987,
"NLD","POP","TOT","MLN_PER","A","2006",16.3461,
"NLD","POP","TOT","MLN_PER","A","2007",16.3817,
"NLD","POP","TOT","MLN_PER","A","2008",16.44559,
"NLD","POP","TOT","MLN_PER","A","2009",16.53039,
"NLD","POP","TOT","MLN_PER","A","2010",16.61539,
"NLD","POP","TOT","MLN_PER","A","2011",16.69307,
"NLD","POP","TOT","MLN_PER","A","2012",16.75496,
"NLD","POP","TOT","MLN_PER","A","2013",16.80443,"B"
"NZL","POP","TOT","MLN_PER","A","1975",3.087,
"NZL","POP","TOT","MLN_PER","A","1976",3.116,
"NZL","POP","TOT","MLN_PER","A","1977",3.128,
"NZL","POP","TOT","MLN_PER","A","1978",3.129,
"NZL","POP","TOT","MLN_PER","A","1979",3.124,
"NZL","POP","TOT","MLN_PER","A","1980",3.144,
"NZL","POP","TOT","MLN_PER","A","1981",3.157,
"NZL","POP","TOT","MLN_PER","A","1982",3.183,
"NZL","POP","TOT","MLN_PER","A","1983",3.226,
"NZL","POP","TOT","MLN_PER","A","1984",3.258,
"NZL","POP","TOT","MLN_PER","A","1985",3.272,
"NZL","POP","TOT","MLN_PER","A","1986",3.277,
"NZL","POP","TOT","MLN_PER","A","1987",3.304,
"NZL","POP","TOT","MLN_PER","A","1988",3.317,
"NZL","POP","TOT","MLN_PER","A","1989",3.33,
"NZL","POP","TOT","MLN_PER","A","1990",3.363,"B"
"NZL","POP","TOT","MLN_PER","A","1991",3.4951,
"NZL","POP","TOT","MLN_PER","A","1992",3.5317,
"NZL","POP","TOT","MLN_PER","A","1993",3.5722,
"NZL","POP","TOT","MLN_PER","A","1994",3.62,
"NZL","POP","TOT","MLN_PER","A","1995",3.6734,
"NZL","POP","TOT","MLN_PER","A","1996",3.732,
"NZL","POP","TOT","MLN_PER","A","1997",3.7813,
"NZL","POP","TOT","MLN_PER","A","1998",3.815,
"NZL","POP","TOT","MLN_PER","A","1999",3.8351,
"NZL","POP","TOT","MLN_PER","A","2000",3.8577,
"NZL","POP","TOT","MLN_PER","A","2001",3.8805,
"NZL","POP","TOT","MLN_PER","A","2002",3.9485,
"NZL","POP","TOT","MLN_PER","A","2003",4.0272,
"NZL","POP","TOT","MLN_PER","A","2004",4.0875,
"NZL","POP","TOT","MLN_PER","A","2005",4.1339,
"NZL","POP","TOT","MLN_PER","A","2006",4.1846,
"NZL","POP","TOT","MLN_PER","A","2007",4.2238,
"NZL","POP","TOT","MLN_PER","A","2008",4.2598,
"NZL","POP","TOT","MLN_PER","A","2009",4.3026,
"NZL","POP","TOT","MLN_PER","A","2010",4.3507,
"NZL","POP","TOT","MLN_PER","A","2011",4.384,
"NZL","POP","TOT","MLN_PER","A","2012",4.4081,
"NZL","POP","TOT","MLN_PER","A","2013",4.4421,
"NZL","POP","TOT","MLN_PER","A","2014",4.5097,
"NOR","POP","TOT","MLN_PER","A","1975",4.007,
"NOR","POP","TOT","MLN_PER","A","1976",4.026,
"NOR","POP","TOT","MLN_PER","A","1977",4.043,
"NOR","POP","TOT","MLN_PER","A","1978",4.059,
"NOR","POP","TOT","MLN_PER","A","1979",4.073,
"NOR","POP","TOT","MLN_PER","A","1980",4.086,
"NOR","POP","TOT","MLN_PER","A","1981",4.1,
"NOR","POP","TOT","MLN_PER","A","1982",4.115,
"NOR","POP","TOT","MLN_PER","A","1983",4.128,
"NOR","POP","TOT","MLN_PER","A","1984",4.14,
"NOR","POP","TOT","MLN_PER","A","1985",4.153,
"NOR","POP","TOT","MLN_PER","A","1986",4.169,
"NOR","POP","TOT","MLN_PER","A","1987",4.187,
"NOR","POP","TOT","MLN_PER","A","1988",4.209,
"NOR","POP","TOT","MLN_PER","A","1989",4.227,
"NOR","POP","TOT","MLN_PER","A","1990",4.241,
"NOR","POP","TOT","MLN_PER","A","1991",4.262,
"NOR","POP","TOT","MLN_PER","A","1992",4.287,
"NOR","POP","TOT","MLN_PER","A","1993",4.312,
"NOR","POP","TOT","MLN_PER","A","1994",4.337,
"NOR","POP","TOT","MLN_PER","A","1995",4.358979,
"NOR","POP","TOT","MLN_PER","A","1996",4.381335,
"NOR","POP","TOT","MLN_PER","A","1997",4.405157,
"NOR","POP","TOT","MLN_PER","A","1998",4.431464,
"NOR","POP","TOT","MLN_PER","A","1999",4.462,
"NOR","POP","TOT","MLN_PER","A","2000",4.491,
"NOR","POP","TOT","MLN_PER","A","2001",4.514,
"NOR","POP","TOT","MLN_PER","A","2002",4.538,
"NOR","POP","TOT","MLN_PER","A","2003",4.564,
"NOR","POP","TOT","MLN_PER","A","2004",4.59191,
"NOR","POP","TOT","MLN_PER","A","2005",4.623291,
"NOR","POP","TOT","MLN_PER","A","2006",4.661,
"NOR","POP","TOT","MLN_PER","A","2007",4.709,
"NOR","POP","TOT","MLN_PER","A","2008",4.768,
"NOR","POP","TOT","MLN_PER","A","2009",4.828726,
"NOR","POP","TOT","MLN_PER","A","2010",4.889,
"NOR","POP","TOT","MLN_PER","A","2011",4.953,
"NOR","POP","TOT","MLN_PER","A","2012",5.019,
"NOR","POP","TOT","MLN_PER","A","2013",5.08,
"NOR","POP","TOT","MLN_PER","A","2014",5.137,
"POL","POP","TOT","MLN_PER","A","1975",34.022,
"POL","POP","TOT","MLN_PER","A","1976",34.362,
"POL","POP","TOT","MLN_PER","A","1977",34.698,
"POL","POP","TOT","MLN_PER","A","1978",35.01,
"POL","POP","TOT","MLN_PER","A","1979",35.257,
"POL","POP","TOT","MLN_PER","A","1980",35.578,
"POL","POP","TOT","MLN_PER","A","1981",35.902,
"POL","POP","TOT","MLN_PER","A","1982",36.227,
"POL","POP","TOT","MLN_PER","A","1983",36.571,
"POL","POP","TOT","MLN_PER","A","1984",36.914,
"POL","POP","TOT","MLN_PER","A","1985",37.203,
"POL","POP","TOT","MLN_PER","A","1986",37.456,
"POL","POP","TOT","MLN_PER","A","1987",37.664,
"POL","POP","TOT","MLN_PER","A","1988",37.862,
"POL","POP","TOT","MLN_PER","A","1989",37.937,
"POL","POP","TOT","MLN_PER","A","1990",38.031,
"POL","POP","TOT","MLN_PER","A","1991",38.109,
"POL","POP","TOT","MLN_PER","A","1992",38.173,
"POL","POP","TOT","MLN_PER","A","1993",38.221,
"POL","POP","TOT","MLN_PER","A","1994",38.252,
"POL","POP","TOT","MLN_PER","A","1995",38.275,
"POL","POP","TOT","MLN_PER","A","1996",38.289,
"POL","POP","TOT","MLN_PER","A","1997",38.292,
"POL","POP","TOT","MLN_PER","A","1998",38.283,
"POL","POP","TOT","MLN_PER","A","1999",38.27,"B"
"POL","POP","TOT","MLN_PER","A","2000",38.256,
"POL","POP","TOT","MLN_PER","A","2001",38.251,
"POL","POP","TOT","MLN_PER","A","2002",38.232,
"POL","POP","TOT","MLN_PER","A","2003",38.195,
"POL","POP","TOT","MLN_PER","A","2004",38.18,
"POL","POP","TOT","MLN_PER","A","2005",38.161,
"POL","POP","TOT","MLN_PER","A","2006",38.132,
"POL","POP","TOT","MLN_PER","A","2007",38.116,
"POL","POP","TOT","MLN_PER","A","2008",38.116,
"POL","POP","TOT","MLN_PER","A","2009",38.153,
"POL","POP","TOT","MLN_PER","A","2010",38.517,
"POL","POP","TOT","MLN_PER","A","2011",38.526,
"POL","POP","TOT","MLN_PER","A","2012",38.534,
"POL","POP","TOT","MLN_PER","A","2013",38.502,
"POL","POP","TOT","MLN_PER","A","2014",38.484,
"PRT","POP","TOT","MLN_PER","A","1975",9.09347,
"PRT","POP","TOT","MLN_PER","A","1976",9.35581,
"PRT","POP","TOT","MLN_PER","A","1977",9.455675,
"PRT","POP","TOT","MLN_PER","A","1978",9.55825,
"PRT","POP","TOT","MLN_PER","A","1979",9.661265,
"PRT","POP","TOT","MLN_PER","A","1980",9.766312,
"PRT","POP","TOT","MLN_PER","A","1981",9.851362,
"PRT","POP","TOT","MLN_PER","A","1982",9.91177,
"PRT","POP","TOT","MLN_PER","A","1983",9.957865,
"PRT","POP","TOT","MLN_PER","A","1984",9.996232,
"PRT","POP","TOT","MLN_PER","A","1985",10.02361,
"PRT","POP","TOT","MLN_PER","A","1986",10.03273,
"PRT","POP","TOT","MLN_PER","A","1987",10.03003,
"PRT","POP","TOT","MLN_PER","A","1988",10.01961,
"PRT","POP","TOT","MLN_PER","A","1989",10.005,
"PRT","POP","TOT","MLN_PER","A","1990",9.983218,
"PRT","POP","TOT","MLN_PER","A","1991",9.960235,
"PRT","POP","TOT","MLN_PER","A","1992",9.952493,
"PRT","POP","TOT","MLN_PER","A","1993",9.964674,
"PRT","POP","TOT","MLN_PER","A","1994",9.991525,
"PRT","POP","TOT","MLN_PER","A","1995",10.02618,
"PRT","POP","TOT","MLN_PER","A","1996",10.06394,
"PRT","POP","TOT","MLN_PER","A","1997",10.10898,
"PRT","POP","TOT","MLN_PER","A","1998",10.1602,
"PRT","POP","TOT","MLN_PER","A","1999",10.21783,
"PRT","POP","TOT","MLN_PER","A","2000",10.2899,
"PRT","POP","TOT","MLN_PER","A","2001",10.36272,
"PRT","POP","TOT","MLN_PER","A","2002",10.41963,
"PRT","POP","TOT","MLN_PER","A","2003",10.45882,
"PRT","POP","TOT","MLN_PER","A","2004",10.48386,
"PRT","POP","TOT","MLN_PER","A","2005",10.50333,
"PRT","POP","TOT","MLN_PER","A","2006",10.52229,
"PRT","POP","TOT","MLN_PER","A","2007",10.54296,
"PRT","POP","TOT","MLN_PER","A","2008",10.55818,
"PRT","POP","TOT","MLN_PER","A","2009",10.56825,
"PRT","POP","TOT","MLN_PER","A","2010",10.5731,
"PRT","POP","TOT","MLN_PER","A","2011",10.55756,
"PRT","POP","TOT","MLN_PER","A","2012",10.51484,
"PRT","POP","TOT","MLN_PER","A","2013",10.45729,"B"
"SVK","POP","TOT","MLN_PER","A","1975",4.739105,
"SVK","POP","TOT","MLN_PER","A","1976",4.789506,
"SVK","POP","TOT","MLN_PER","A","1977",4.8405,
"SVK","POP","TOT","MLN_PER","A","1978",4.890124,
"SVK","POP","TOT","MLN_PER","A","1979",4.938972,
"SVK","POP","TOT","MLN_PER","A","1980",4.979815,
"SVK","POP","TOT","MLN_PER","A","1981",5.016105,
"SVK","POP","TOT","MLN_PER","A","1982",5.055098,
"SVK","POP","TOT","MLN_PER","A","1983",5.091971,
"SVK","POP","TOT","MLN_PER","A","1984",5.127097,
"SVK","POP","TOT","MLN_PER","A","1985",5.161767,
"SVK","POP","TOT","MLN_PER","A","1986",5.193837,
"SVK","POP","TOT","MLN_PER","A","1987",5.22284,
"SVK","POP","TOT","MLN_PER","A","1988",5.250596,
"SVK","POP","TOT","MLN_PER","A","1989",5.275941,
"SVK","POP","TOT","MLN_PER","A","1990",5.299187,
"SVK","POP","TOT","MLN_PER","A","1991",5.303294,
"SVK","POP","TOT","MLN_PER","A","1992",5.305016,
"SVK","POP","TOT","MLN_PER","A","1993",5.325305,
"SVK","POP","TOT","MLN_PER","A","1994",5.346331,
"SVK","POP","TOT","MLN_PER","A","1995",5.361998,
"SVK","POP","TOT","MLN_PER","A","1996",5.373361,
"SVK","POP","TOT","MLN_PER","A","1997",5.383291,
"SVK","POP","TOT","MLN_PER","A","1998",5.390516,
"SVK","POP","TOT","MLN_PER","A","1999",5.396019,
"SVK","POP","TOT","MLN_PER","A","2000",5.38872,
