country_iso3,year,Population_Value_Mil,Germany_GDP_USD_CAP,Unemployment_Rate,GDP_USD_CAP,EU_dummy,GI_Present,Language_Taught,region,city,registrations,exams,units_sold,jr_case1,jr_case2,jr_case3,jr_case4,jr_case5,country,Migration_Value,wmean_migration,wmean_units_sold
GBR,2008,60.98238,38662.606129,5.61258,36416.475543,1,1,1,6,Glasgow,416,27,6142.11764705882,0,0,0,0,0,United Kingdom,18000,5634.225371711017,48087.69884130734
GBR,2008,60.98238,38662.606129,5.61258,36416.475543,1,1,1,6,London,1978,129,78306.0442477876,0,0,0,0,0,United Kingdom,18000,5634.225371711017,48087.69884130734
GBR,2009,61.42372,37688.919485,7.536723,34771.681491,1,1,1,6,Glasgow,577,13,22554,0,0,0,0,0,United Kingdom,11000,5159.725741530436,47411.66530804088
GBR,2009,61.42372,37688.919485,7.536723,34771.681491,1,1,1,6,London,2055,110,76367,0,0,0,0,0,United Kingdom,11000,5159.725741530436,47411.66530804088
GBR,2010,61.91464,39955.045883,7.786648,36051.430571,1,1,1,6,Glasgow,445,16,15315,0,0,0,0,0,United Kingdom,7000,4890.376829741768,59484.18361313262
GBR,2010,61.91464,39955.045883,7.786648,36051.430571,1,1,1,6,London,2244,164,81418,0,0,0,0,0,United Kingdom,7000,4890.376829741768,59484.18361313262
GBR,2011,62.4352,42692.50173,8.036335,36805.144929,1,1,1,6,Glasgow,492,4,18931,0,0,0,0,0,United Kingdom,13000,4800.678259429355,56987.7054604004
GBR,2011,62.4352,42692.50173,8.036335,36805.144929,1,1,1,6,London,1913,139,82525,0,0,0,0,0,United Kingdom,13000,4800.678259429355,56987.7054604004
GBR,2012,62.8588,43564.07389,7.88616,37908.469748,1,1,1,6,Glasgow,647,28,18625,0,0,0,0,0,United Kingdom,8000,4547.668668175676,55614.45782626048
GBR,2012,62.8588,43564.07389,7.88616,37908.469748,1,1,1,6,London,2257,192,87381,0,0,0,0,0,United Kingdom,8000,4547.668668175676,55614.45782626048
GBR,2013,63.23794,45231.971754,7.525889,39519.051474,1,1,1,6,Glasgow,700,40,21900,0,0,0,0,0,United Kingdom,10000,NA,NA
GBR,2013,63.23794,45231.971754,7.525889,39519.051474,1,1,1,6,London,2400,310,91200,0,0,0,0,0,United Kingdom,10000,NA,NA
GBR,2014,63.65001,47190.49763,6.111351,40877.728499,1,1,1,6,Glasgow,600,50,21100,0,0,0,0,0,United Kingdom,13000,NA,NA
GBR,2014,63.65001,47190.49763,6.111351,40877.728499,1,1,1,6,London,2600,500,117100,0,0,0,0,0,United Kingdom,13000,NA,NA
USA,1980,227.2247,10407.980211,7.141667,12547.12681,0,1,1,4,Atlanta,NA,NA,12276.9230769231,0,0,0,0,0,United States,6595,6224.283034969425,11909.989757182708
USA,1980,227.2247,10407.980211,7.141667,12547.12681,0,1,1,4,Boston,NA,NA,11799,0,0,0,0,0,United States,6595,6224.283034969425,11909.989757182708
USA,1980,227.2247,10407.980211,7.141667,12547.12681,0,1,1,4,Chicago,NA,NA,8418,0,0,0,0,0,United States,6595,6224.283034969425,11909.989757182708
USA,1980,227.2247,10407.980211,7.141667,12547.12681,0,1,1,4,San Francisco,NA,NA,10540,0,0,0,0,0,United States,6595,6224.283034969425,11909.989757182708
USA,1981,229.4657,11423.143844,7.6,13943.17589,0,1,1,4,Atlanta,NA,NA,14830.2857142857,0,0,0,0,0,United States,6552,6224.542604080044,12719.109751413165
USA,1981,229.4657,11423.143844,7.6,13943.17589,0,1,1,4,Boston,NA,NA,11507.6923076923,0,0,0,0,0,United States,6552,6224.542604080044,12719.109751413165
USA,1981,229.4657,11423.143844,7.6,13943.17589,0,1,1,4,Chicago,NA,NA,8212.5,0,0,0,0,0,United States,6552,6224.542604080044,12719.109751413165
USA,1981,229.4657,11423.143844,7.6,13943.17589,0,1,1,4,San Francisco,NA,NA,11016,0,0,0,0,0,United States,6552,6224.542604080044,12719.109751413165
USA,1982,231.6645,12096.708169,9.708333,14399.353194,0,1,1,4,Atlanta,NA,NA,13509,0,0,0,0,0,United States,6467,6313.3665565878155,14249.66885146364
USA,1982,231.6645,12096.708169,9.708333,14399.353194,0,1,1,4,Boston,NA,NA,11578.7,0,0,0,0,0,United States,6467,6313.3665565878155,14249.66885146364
USA,1982,231.6645,12096.708169,9.708333,14399.353194,0,1,1,4,Chicago,NA,NA,9583.2,0,0,0,0,0,United States,6467,6313.3665565878155,14249.66885146364
USA,1982,231.6645,12096.708169,9.708333,14399.353194,0,1,1,4,San Francisco,NA,NA,14256,0,0,0,0,0,United States,6467,6313.3665565878155,14249.66885146364
USA,1983,233.792,12806.87371,9.616667,15508.007835,0,1,1,4,Atlanta,NA,NA,15366.4615384615,0,0,0,0,0,United States,6725,6467.867974022093,11688.855075672998
USA,1983,233.792,12806.87371,9.616667,15508.007835,0,1,1,4,Boston,NA,NA,10969.6363636364,0,0,0,0,0,United States,6725,6467.867974022093,11688.855075672998
USA,1983,233.792,12806.87371,9.616667,15508.007835,0,1,1,4,Chicago,NA,NA,10067.2,0,0,0,0,0,United States,6725,6467.867974022093,11688.855075672998
USA,1983,233.792,12806.87371,9.616667,15508.007835,0,1,1,4,Houston,NA,NA,3420,0,0,0,0,0,United States,6725,6467.867974022093,11688.855075672998
USA,1983,233.792,12806.87371,9.616667,15508.007835,0,1,1,4,San Francisco,NA,NA,13144,0,0,0,0,0,United States,6725,6467.867974022093,11688.855075672998
USA,1984,235.8249,13683.996019,7.525,17080.014721,0,1,1,4,Atlanta,NA,NA,21361.8461538462,0,0,0,0,0,United States,6747,6571.648275901581,12612.229570159638
USA,1984,235.8249,13683.996019,7.525,17080.014721,0,1,1,4,Boston,NA,NA,11084,0,0,0,0,0,United States,6747,6571.648275901581,12612.229570159638
USA,1984,235.8249,13683.996019,7.525,17080.014721,0,1,1,4,Chicago,NA,NA,10560,0,0,0,0,0,United States,6747,6571.648275901581,12612.229570159638
USA,1984,235.8249,13683.996019,7.525,17080.014721,0,1,1,4,Houston,NA,NA,6807.2,0,0,0,0,0,United States,6747,6571.648275901581,12612.229570159638
USA,1984,235.8249,13683.996019,7.525,17080.014721,0,1,1,4,Los Angeles,NA,NA,720,0,0,0,0,0,United States,6747,6571.648275901581,12612.229570159638
USA,1984,235.8249,13683.996019,7.525,17080.014721,0,1,1,4,San Francisco,NA,NA,19282.2857142857,0,0,0,0,0,United States,6747,6571.648275901581,12612.229570159638
USA,1985,237.9238,14483.695858,7.191667,18192.326398,0,1,1,4,Atlanta,NA,NA,24508.8,0,0,0,0,0,United States,7109,6512.8376863254825,20238.438291286988
USA,1985,237.9238,14483.695858,7.191667,18192.326398,0,1,1,4,Boston,NA,NA,10491.5294117647,0,0,0,0,0,United States,7109,6512.8376863254825,20238.438291286988
USA,1985,237.9238,14483.695858,7.191667,18192.326398,0,1,1,4,Chicago,NA,NA,9984,0,0,0,0,0,United States,7109,6512.8376863254825,20238.438291286988
USA,1985,237.9238,14483.695858,7.191667,18192.326398,0,1,1,4,Houston,NA,NA,10150.8,0,0,0,0,0,United States,7109,6512.8376863254825,20238.438291286988
USA,1985,237.9238,14483.695858,7.191667,18192.326398,0,1,1,4,Los Angeles,NA,NA,8260,0,0,0,0,0,United States,7109,6512.8376863254825,20238.438291286988
USA,1985,237.9238,14483.695858,7.191667,18192.326398,0,1,1,4,San Francisco,NA,NA,22266.6666666667,0,0,0,0,0,United States,7109,6512.8376863254825,20238.438291286988
USA,1986,240.1329,15109.617936,6.991667,19027.646323,0,1,1,4,Atlanta,NA,105,24300,0,0,0,0,0,United States,6991,6788.054199473546,18879.37351702118
USA,1986,240.1329,15109.617936,6.991667,19027.646323,0,1,1,4,Boston,NA,40,12123.6923076923,0,0,0,0,0,United States,6991,6788.054199473546,18879.37351702118
USA,1986,240.1329,15109.617936,6.991667,19027.646323,0,1,1,4,Chicago,NA,22,11115,0,0,0,0,0,United States,6991,6788.054199473546,18879.37351702118
USA,1986,240.1329,15109.617936,6.991667,19027.646323,0,1,1,4,Houston,NA,NA,13838.6666666667,0,0,0,0,0,United States,6991,6788.054199473546,18879.37351702118
USA,1986,240.1329,15109.617936,6.991667,19027.646323,0,1,1,4,Los Angeles,NA,4,7399,0,0,0,0,0,United States,6991,6788.054199473546,18879.37351702118
USA,1986,240.1329,15109.617936,6.991667,19027.646323,0,1,1,4,New York,NA,3,0,0,0,0,0,0,United States,6991,6788.054199473546,18879.37351702118
USA,1986,240.1329,15109.617936,6.991667,19027.646323,0,1,1,4,San Francisco,NA,1,27207.2727272727,0,0,0,0,0,United States,6991,6788.054199473546,18879.37351702118
USA,1987,242.2889,15706.713057,6.191667,19993.226076,0,1,1,4,Atlanta,NA,93,27932.8,0,0,0,0,0,United States,7210,6647.614625063559,19088.04218472405
USA,1987,242.2889,15706.713057,6.191667,19993.226076,0,1,1,4,Boston,NA,38,10851.875,0,0,0,0,0,United States,7210,6647.614625063559,19088.04218472405
USA,1987,242.2889,15706.713057,6.191667,19993.226076,0,1,1,4,Chicago,NA,23,9408,0,0,0,0,0,United States,7210,6647.614625063559,19088.04218472405
USA,1987,242.2889,15706.713057,6.191667,19993.226076,0,1,1,4,Cincinnati,NA,66,0,0,0,0,0,0,United States,7210,6647.614625063559,19088.04218472405
USA,1987,242.2889,15706.713057,6.191667,19993.226076,0,1,1,4,Houston,NA,NA,12420,0,0,0,0,0,United States,7210,6647.614625063559,19088.04218472405
USA,1987,242.2889,15706.713057,6.191667,19993.226076,0,1,1,4,Los Angeles,NA,9,6358.33333333333,0,0,0,0,0,United States,7210,6647.614625063559,19088.04218472405
USA,1987,242.2889,15706.713057,6.191667,19993.226076,0,1,1,4,San Francisco,NA,NA,24436.3636363636,0,0,0,0,0,United States,7210,6647.614625063559,19088.04218472405
USA,1988,244.499,16773.577046,5.491667,21367.896156,0,1,1,4,Atlanta,NA,85,28560,0,0,0,0,0,United States,6645,6328.4567858924565,16116.734224092963
USA,1988,244.499,16773.577046,5.491667,21367.896156,0,1,1,4,Boston,NA,13,12379.2857142857,0,0,0,0,0,United States,6645,6328.4567858924565,16116.734224092963
USA,1988,244.499,16773.577046,5.491667,21367.896156,0,1,1,4,Chicago,NA,18,9652.5,0,0,0,0,0,United States,6645,6328.4567858924565,16116.734224092963
USA,1988,244.499,16773.577046,5.491667,21367.896156,0,1,1,4,Cincinnati,NA,2,0,0,0,0,0,0,United States,6645,6328.4567858924565,16116.734224092963
USA,1988,244.499,16773.577046,5.491667,21367.896156,0,1,1,4,Houston,NA,2,14919.3,0,0,0,0,0,United States,6645,6328.4567858924565,16116.734224092963
USA,1988,244.499,16773.577046,5.491667,21367.896156,0,1,1,4,Los Angeles,NA,2,8619.6,0,0,0,0,0,United States,6645,6328.4567858924565,16116.734224092963
USA,1988,244.499,16773.577046,5.491667,21367.896156,0,1,1,4,New York,NA,1,0,0,0,0,0,0,United States,6645,6328.4567858924565,16116.734224092963
USA,1988,244.499,16773.577046,5.491667,21367.896156,0,1,1,4,San Francisco,NA,NA,21298.6666666667,0,0,0,0,0,United States,6645,6328.4567858924565,16116.734224092963
USA,1988,244.499,16773.577046,5.491667,21367.896156,0,1,1,4,Seattle,NA,24,0,0,0,0,0,0,United States,6645,6328.4567858924565,16116.734224092963
USA,1989,246.8192,17975.415356,5.266667,22804.674457,0,1,1,4,Atlanta,NA,23,31845.1764705882,0,0,0,0,0,United States,6708,6490.185523409765,22263.79470631787
USA,1989,246.8192,17975.415356,5.266667,22804.674457,0,1,1,4,Boston,NA,47,14137.0434782609,0,0,0,0,0,United States,6708,6490.185523409765,22263.79470631787
USA,1989,246.8192,17975.415356,5.266667,22804.674457,0,1,1,4,Chicago,NA,19,8910,0,0,0,0,0,United States,6708,6490.185523409765,22263.79470631787
USA,1989,246.8192,17975.415356,5.266667,22804.674457,0,1,1,4,Cincinnati,NA,4,0,0,0,0,0,0,United States,6708,6490.185523409765,22263.79470631787
USA,1989,246.8192,17975.415356,5.266667,22804.674457,0,1,1,4,Houston,NA,98,20510,0,0,0,0,0,United States,6708,6490.185523409765,22263.79470631787
USA,1989,246.8192,17975.415356,5.266667,22804.674457,0,1,1,4,Los Angeles,NA,11,10595,0,0,0,0,0,United States,6708,6490.185523409765,22263.79470631787
USA,1989,246.8192,17975.415356,5.266667,22804.674457,0,1,1,4,San Francisco,NA,NA,23733.3333333333,0,0,0,0,0,United States,6708,6490.185523409765,22263.79470631787
USA,1990,249.6228,19450.069744,5.616667,23835.319229,0,1,1,4,Atlanta,750,103,0,0,0,0,0,0,United States,7388,6980.798923333472,0
USA,1990,249.6228,19450.069744,5.616667,23835.319229,0,1,1,4,Boston,612,22,0,0,0,0,0,0,United States,7388,6980.798923333472,0
USA,1990,249.6228,19450.069744,5.616667,23835.319229,0,1,1,4,Chicago,639,18,0,0,0,0,0,0,United States,7388,6980.798923333472,0
USA,1990,249.6228,19450.069744,5.616667,23835.319229,0,1,1,4,Cincinnati,NA,5,0,0,0,0,0,0,United States,7388,6980.798923333472,0
USA,1990,249.6228,19450.069744,5.616667,23835.319229,0,1,1,4,Houston,504,115,0,0,0,0,0,0,United States,7388,6980.798923333472,0
USA,1990,249.6228,19450.069744,5.616667,23835.319229,0,1,1,4,Los Angeles,294,23,0,0,0,0,0,0,United States,7388,6980.798923333472,0
USA,1990,249.6228,19450.069744,5.616667,23835.319229,0,1,1,4,New York,NA,1,0,0,0,0,0,0,United States,7388,6980.798923333472,0
USA,1990,249.6228,19450.069744,5.616667,23835.319229,0,1,1,4,San Francisco,633,NA,0,0,0,0,0,0,United States,7388,6980.798923333472,0
USA,1991,252.9809,20963.237586,6.816667,24289.547588,0,1,1,4,Atlanta,672,52,0,0,0,0,0,0,United States,6509,6183.052678494069,0
USA,1991,252.9809,20963.237586,6.816667,24289.547588,0,1,1,4,Boston,640,28,0,0,0,0,0,0,United States,6509,6183.052678494069,0
USA,1991,252.9809,20963.237586,6.816667,24289.547588,0,1,1,4,Chicago,630,29,0,0,0,0,0,0,United States,6509,6183.052678494069,0
USA,1991,252.9809,20963.237586,6.816667,24289.547588,0,1,1,4,Houston,444,138,0,0,0,0,0,0,United States,6509,6183.052678494069,0
USA,1991,252.9809,20963.237586,6.816667,24289.547588,0,1,1,4,Los Angeles,190,52,0,0,0,0,0,0,United States,6509,6183.052678494069,0
USA,1991,252.9809,20963.237586,6.816667,24289.547588,0,1,1,4,New York,NA,1,0,0,0,0,0,0,United States,6509,6183.052678494069,0
USA,1991,252.9809,20963.237586,6.816667,24289.547588,0,1,1,4,San Francisco,657,2,0,0,0,0,0,0,United States,6509,6183.052678494069,0
USA,1992,256.5142,21710.524297,7.508333,25378.624641,0,1,1,4,Atlanta,642,89,0,0,0,0,0,0,United States,9888,8850.721024777573,0
USA,1992,256.5142,21710.524297,7.508333,25378.624641,0,1,1,4,Boston,348,48,0,0,0,0,0,0,United States,9888,8850.721024777573,0
USA,1992,256.5142,21710.524297,7.508333,25378.624641,0,1,1,4,Chicago,453,30,0,0,0,0,0,0,United States,9888,8850.721024777573,0
USA,1992,256.5142,21710.524297,7.508333,25378.624641,0,1,1,4,Cincinnati,NA,1,0,0,0,0,0,0,United States,9888,8850.721024777573,0
USA,1992,256.5142,21710.524297,7.508333,25378.624641,0,1,1,4,Houston,402,123,0,0,0,0,0,0,United States,9888,8850.721024777573,0
USA,1992,256.5142,21710.524297,7.508333,25378.624641,0,1,1,4,Los Angeles,10,3,0,0,0,0,0,0,United States,9888,8850.721024777573,0
USA,1992,256.5142,21710.524297,7.508333,25378.624641,0,1,1,4,New York,NA,1,0,0,0,0,0,0,United States,9888,8850.721024777573,0
USA,1992,256.5142,21710.524297,7.508333,25378.624641,0,1,1,4,San Francisco,528,14,0,0,0,0,0,0,United States,9888,8850.721024777573,0
USA,1993,259.9186,21893.250105,6.9,26350.492927,0,1,1,4,Atlanta,573,105,0,0,0,0,0,0,United States,7312,6491.596729810561,0
USA,1993,259.9186,21893.250105,6.9,26350.492927,0,1,1,4,Boston,408,95,0,0,0,0,0,0,United States,7312,6491.596729810561,0
USA,1993,259.9186,21893.250105,6.9,26350.492927,0,1,1,4,Chicago,426,12,0,0,0,0,0,0,United States,7312,6491.596729810561,0
USA,1993,259.9186,21893.250105,6.9,26350.492927,0,1,1,4,Houston,306,183,0,0,0,0,0,0,United States,7312,6491.596729810561,0
USA,1993,259.9186,21893.250105,6.9,26350.492927,0,1,1,4,Los Angeles,NA,4,0,0,0,0,0,0,United States,7312,6491.596729810561,0
USA,1993,259.9186,21893.250105,6.9,26350.492927,0,1,1,4,New York,NA,1,0,0,0,0,0,0,United States,7312,6491.596729810561,0
USA,1993,259.9186,21893.250105,6.9,26350.492927,0,1,1,4,San Francisco,624,3,0,0,0,0,0,0,United States,7312,6491.596729810561,0
USA,1994,263.1258,22851.871124,6.083333,27660.268357,0,1,1,4,Ann Arbor,NA,56,0,0,0,0,0,0,United States,6992,6508.6105234919305,0
USA,1994,263.1258,22851.871124,6.083333,27660.268357,0,1,1,4,Atlanta,567,98,0,0,0,0,0,0,United States,6992,6508.6105234919305,0
USA,1994,263.1258,22851.871124,6.083333,27660.268357,0,1,1,4,Boston,345,80,0,0,0,0,0,0,United States,6992,6508.6105234919305,0
USA,1994,263.1258,22851.871124,6.083333,27660.268357,0,1,1,4,Chicago,438,96,0,0,0,0,0,0,United States,6992,6508.6105234919305,0
USA,1994,263.1258,22851.871124,6.083333,27660.268357,0,1,1,4,Cincinnati,NA,55,0,0,0,0,0,0,United States,6992,6508.6105234919305,0
USA,1994,263.1258,22851.871124,6.083333,27660.268357,0,1,1,4,Houston,249,128,0,0,0,0,0,0,United States,6992,6508.6105234919305,0
USA,1994,263.1258,22851.871124,6.083333,27660.268357,0,1,1,4,San Francisco,540,3,0,0,0,0,0,0,United States,6992,6508.6105234919305,0
USA,1995,266.2784,23686.856528,5.608333,28657.512716,0,1,1,4,Ann Arbor,NA,47,0,0,0,0,0,0,United States,6237,4877.890050172836,0
USA,1995,266.2784,23686.856528,5.608333,28657.512716,0,1,1,4,Atlanta,338,65,0,0,0,0,0,0,United States,6237,4877.890050172836,0
USA,1995,266.2784,23686.856528,5.608333,28657.512716,0,1,1,4,Boston,426,77,0,0,0,0,0,0,United States,6237,4877.890050172836,0
USA,1995,266.2784,23686.856528,5.608333,28657.512716,0,1,1,4,Chicago,414,96,0,0,0,0,0,0,United States,6237,4877.890050172836,0
USA,1995,266.2784,23686.856528,5.608333,28657.512716,0,1,1,4,Houston,228,97,0,0,0,0,0,0,United States,6237,4877.890050172836,0
USA,1995,266.2784,23686.856528,5.608333,28657.512716,0,1,1,4,Los Angeles,NA,5,0,0,0,0,0,0,United States,6237,4877.890050172836,0
USA,1995,266.2784,23686.856528,5.608333,28657.512716,0,1,1,4,New York,NA,3,0,0,0,0,0,0,United States,6237,4877.890050172836,0
USA,1995,266.2784,23686.856528,5.608333,28657.512716,0,1,1,4,San Francisco,504,79,0,0,0,0,0,0,United States,6237,4877.890050172836,0
USA,1996,269.3943,24237.157688,5.416667,29932.157767,0,1,1,4,Ann Arbor,NA,51,0,0,0,0,0,0,United States,6743,5398.67158422774,0
USA,1996,269.3943,24237.157688,5.416667,29932.157767,0,1,1,4,Atlanta,NA,60,0,0,0,0,0,0,United States,6743,5398.67158422774,0
USA,1996,269.3943,24237.157688,5.416667,29932.157767,0,1,1,4,Boston,450,77,0,0,0,0,0,0,United States,6743,5398.67158422774,0
USA,1996,269.3943,24237.157688,5.416667,29932.157767,0,1,1,4,Chicago,495,77,0,0,0,0,0,0,United States,6743,5398.67158422774,0
USA,1996,269.3943,24237.157688,5.416667,29932.157767,0,1,1,4,Cincinnati,NA,44,0,0,0,0,0,0,United States,6743,5398.67158422774,0
USA,1996,269.3943,24237.157688,5.416667,29932.157767,0,1,1,4,Houston,234,88,0,0,0,0,0,0,United States,6743,5398.67158422774,0
USA,1996,269.3943,24237.157688,5.416667,29932.157767,0,1,1,4,San Francisco,513,76,0,0,0,0,0,0,United States,6743,5398.67158422774,0
USA,1997,272.6469,24791.779686,4.95,31424.438925,0,1,1,4,Ann Arbor,NA,53,0,0,0,0,0,0,United States,5714,4770.064923959719,36132.762293884116
USA,1997,272.6469,24791.779686,4.95,31424.438925,0,1,1,4,Atlanta,NA,56,0,0,0,0,0,0,United States,5714,4770.064923959719,36132.762293884116
USA,1997,272.6469,24791.779686,4.95,31424.438925,0,1,1,4,Boston,615,45,19248.4210526316,0,0,0,0,0,United States,5714,4770.064923959719,36132.762293884116
USA,1997,272.6469,24791.779686,4.95,31424.438925,0,1,1,4,Chicago,495,44,13794,0,0,0,0,0,United States,5714,4770.064923959719,36132.762293884116
USA,1997,272.6469,24791.779686,4.95,31424.438925,0,1,1,4,Cincinnati,NA,48,0,0,0,0,0,0,United States,5714,4770.064923959719,36132.762293884116
USA,1997,272.6469,24791.779686,4.95,31424.438925,0,1,1,4,Houston,224,60,6150.66666666667,0,0,0,0,0,United States,5714,4770.064923959719,36132.762293884116
USA,1997,272.6469,24791.779686,4.95,31424.438925,0,1,1,4,San Francisco,465,60,17810.9090909091,0,0,0,0,0,United States,5714,4770.064923959719,36132.762293884116
USA,1998,275.8541,25559.155992,4.508333,32817.981996,0,1,1,4,Ann Arbor,NA,95,0,0,0,0,0,0,United States,5440,4403.546205974669,46496.38010574332
USA,1998,275.8541,25559.155992,4.508333,32817.981996,0,1,1,4,Atlanta,NA,51,0,0,0,0,0,0,United States,5440,4403.546205974669,46496.38010574332
USA,1998,275.8541,25559.155992,4.508333,32817.981996,0,1,1,4,Boston,567,77,14284.4210526316,0,0,0,0,0,United States,5440,4403.546205974669,46496.38010574332
USA,1998,275.8541,25559.155992,4.508333,32817.981996,0,1,1,4,Chicago,396,33,11253,0,0,0,0,0,United States,5440,4403.546205974669,46496.38010574332
USA,1998,275.8541,25559.155992,4.508333,32817.981996,0,1,1,4,Houston,304,63,6389.84615384615,0,0,0,0,0,United States,5440,4403.546205974669,46496.38010574332
USA,1998,275.8541,25559.155992,4.508333,32817.981996,0,1,1,4,San Francisco,640,46,20080,0,0,0,0,0,United States,5440,4403.546205974669,46496.38010574332
USA,1999,279.0402,26579.739076,4.216667,34477.972133,0,1,1,4,Ann Arbor,NA,65,0,0,0,0,0,0,United States,5166,4340.2598379857245,31885.361088750316
USA,1999,279.0402,26579.739076,4.216667,34477.972133,0,1,1,4,Atlanta,NA,67,0,0,0,0,0,0,United States,5166,4340.2598379857245,31885.361088750316
USA,1999,279.0402,26579.739076,4.216667,34477.972133,0,1,1,4,Boston,354,55,11446,0,0,0,0,0,United States,5166,4340.2598379857245,31885.361088750316
USA,1999,279.0402,26579.739076,4.216667,34477.972133,0,1,1,4,Chicago,450,43,12257.1428571429,0,0,0,0,0,United States,5166,4340.2598379857245,31885.361088750316
USA,1999,279.0402,26579.739076,4.216667,34477.972133,0,1,1,4,Houston,364,106,5964.63636363636,0,0,0,0,0,United States,5166,4340.2598379857245,31885.361088750316
USA,1999,279.0402,26579.739076,4.216667,34477.972133,0,1,1,4,San Francisco,592,72,18317.8461538462,0,0,0,0,0,United States,5166,4340.2598379857245,31885.361088750316
USA,1999,279.0402,26579.739076,4.216667,34477.972133,0,1,1,4,Washington,102,14,2550,0,0,0,0,0,United States,5166,4340.2598379857245,31885.361088750316
USA,2000,282.1624,27546.580953,3.991667,36304.602016,0,1,1,4,Atlanta,NA,71,0,0,0,0,0,0,United States,7565,5376.335532391329,43530.18444778052
USA,2000,282.1624,27546.580953,3.991667,36304.602016,0,1,1,4,Boston,297,57,9423.72972972973,0,0,0,0,0,United States,7565,5376.335532391329,43530.18444778052
USA,2000,282.1624,27546.580953,3.991667,36304.602016,0,1,1,4,Chicago,472,102,12571.5384615385,0,0,0,0,0,United States,7565,5376.335532391329,43530.18444778052
USA,2000,282.1624,27546.580953,3.991667,36304.602016,0,1,1,4,San Francisco,692,104,22059.2653061224,0,0,0,0,0,United States,7565,5376.335532391329,43530.18444778052
USA,2001,284.969,28790.799027,4.733333,37099.910597,0,1,1,4,Atlanta,NA,93,0,0,0,0,0,0,United States,9790,6830.575203060849,40783.45354839758
USA,2001,284.969,28790.799027,4.733333,37099.910597,0,1,1,4,Boston,399,37,10972.5,0,0,0,0,0,United States,9790,6830.575203060849,40783.45354839758
USA,2001,284.969,28790.799027,4.733333,37099.910597,0,1,1,4,Chicago,466,70,11977.1914893617,0,0,0,0,0,United States,9790,6830.575203060849,40783.45354839758
USA,2001,284.969,28790.799027,4.733333,37099.910597,0,1,1,4,San Francisco,762,84,24356.2909090909,0,0,0,0,0,United States,9790,6830.575203060849,40783.45354839758
USA,2002,287.6252,29654.218685,5.775,37979.607925,0,1,1,4,Atlanta,NA,81,0,0,0,0,0,0,United States,8888,6190.644982657147,36755.44960385809
USA,2002,287.6252,29654.218685,5.775,37979.607925,0,1,1,4,Boston,454,68,12814.7924528302,0,0,0,0,0,United States,8888,6190.644982657147,36755.44960385809
USA,2002,287.6252,29654.218685,5.775,37979.607925,0,1,1,4,Chicago,515,239,14430.0980392157,0,0,0,0,0,United States,8888,6190.644982657147,36755.44960385809
USA,2002,287.6252,29654.218685,5.775,37979.607925,0,1,1,4,San Francisco,733,78,23878.406779661,0,0,0,0,0,United States,8888,6190.644982657147,36755.44960385809
USA,2002,287.6252,29654.218685,5.775,37979.607925,0,1,1,4,Washington,400,7,15234.7826086957,0,0,0,0,0,United States,8888,6190.644982657147,36755.44960385809
USA,2003,290.1079,30350.202733,5.991667,39426.087136,0,1,1,4,Atlanta,NA,62,0,0,0,0,0,0,United States,5064,3919.6619275358985,37267.32169153882
USA,2003,290.1079,30350.202733,5.991667,39426.087136,0,1,1,4,Boston,581,57,19588,0,0,0,0,0,United States,5064,3919.6619275358985,37267.32169153882
USA,2003,290.1079,30350.202733,5.991667,39426.087136,0,1,1,4,Chicago,546,237,14324.4705882353,0,0,0,0,0,United States,5064,3919.6619275358985,37267.32169153882
USA,2003,290.1079,30350.202733,5.991667,39426.087136,0,1,1,4,San Francisco,642,75,20282.4444444444,0,0,0,0,0,United States,5064,3919.6619275358985,37267.32169153882
USA,2003,290.1079,30350.202733,5.991667,39426.087136,0,1,1,4,Washington,483,9,17313.6923076923,0,0,0,0,0,United States,5064,3919.6619275358985,37267.32169153882
USA,2004,292.8053,31837.711132,5.533333,41647.843907,0,1,1,4,Atlanta,NA,142,0,0,0,0,0,0,United States,7099,5273.58805831605,36054.414323995516
USA,2004,292.8053,31837.711132,5.533333,41647.843907,0,1,1,4,Boston,537,49,18090.737704918,0,0,0,0,0,United States,7099,5273.58805831605,36054.414323995516
USA,2004,292.8053,31837.711132,5.533333,41647.843907,0,1,1,4,Chicago,621,148,16330.6216216216,0,0,0,0,0,United States,7099,5273.58805831605,36054.414323995516
USA,2004,292.8053,31837.711132,5.533333,41647.843907,0,1,1,4,San Francisco,728,142,23955.75,0,0,0,0,0,United States,7099,5273.58805831605,36054.414323995516
USA,2004,292.8053,31837.711132,5.533333,41647.843907,0,1,1,4,Washington,565,4,20154.7540983607,0,0,0,0,0,United States,7099,5273.58805831605,36054.414323995516
USA,2005,295.5166,32413.540064,5.066667,44043.734142,0,1,1,4,Atlanta,NA,145,0,0,0,0,0,0,United States,9264,6831.918730398483,33518.875373378585
USA,2005,295.5166,32413.540064,5.066667,44043.734142,0,1,1,4,Boston,515,50,14413.3116883117,0,0,0,0,0,United States,9264,6831.918730398483,33518.875373378585
USA,2005,295.5166,32413.540064,5.066667,44043.734142,0,1,1,4,Chicago,576,175,16396.8,0,0,0,0,0,United States,9264,6831.918730398483,33518.875373378585
USA,2005,295.5166,32413.540064,5.066667,44043.734142,0,1,1,4,San Francisco,589,73,20690.7285714286,0,0,0,0,0,United States,9264,6831.918730398483,33518.875373378585
